Student ID,Class,Year,Session,Grader,Part2Tot,Part3Tot,Survey Q1,Survey Q2,Survey Q3,Survey Q4,Survey Q5,gpa_prev,GPTBase,GPTTutor,teacher,n_household_members,class_enjoyment,class_participation_likelihood,n_weekday_study_hours,n_weekend_study_hours,math_hw_completion,hw_help,private_tutorship,visit_training_center,chatgpt_use,Treatment arm,female,education_parent,n_household_children,Honors
171728,9D,9,3,5,0.6,0.02083333333333333,NA,NA,NA,NA,NA,0.737647,1,0,teacher_12,4,1,4,1,3,4,1,0,0,3,vanilla,0,8,1,0
171736,9J,9,2,8,0.4,0,Moderately,Very poorly,NA,Neutral,10-15 min,0.732255,1,0,teacher_9,4,0,1,1,1,2,1,1,1,2,vanilla,0,6,4,0
171736,9J,9,4,5,0.2,0,Moderately,Very poorly,15-20 min,Somewhat effective,5-10 min,0.732255,1,0,teacher_9,4,0,1,1,1,2,1,1,1,2,vanilla,0,6,4,0
171740,10L,10,2,1,0.4,0.03571428571428571,Nothing at all,Very poorly,25-30 min,Somewhat ineffective,25-30 min,0.7558079999999999,0,0,teacher_17,4,2,2,3,10,2,1,1,0,1,control,0,8,2,0
171740,10L,10,1,8,0,0.23958333333333337,Nothing at all,Very poorly,25-30 min,Somewhat effective,25-30 min,0.7558079999999999,0,0,teacher_17,4,2,2,3,10,2,1,1,0,1,control,0,8,2,0
171740,10L,10,3,7,0.2,0.025,Nothing at all,Very poorly,25-30 min,Somewhat ineffective,25-30 min,0.7558079999999999,0,0,teacher_17,4,2,2,3,10,2,1,1,0,1,control,0,8,2,0
171740,10L,10,4,6,0,0.03125,Nothing at all,Very poorly,25-30 min,Ineffective,25-30 min,0.7558079999999999,0,0,teacher_17,4,2,2,3,10,2,1,1,0,1,control,0,8,2,0
171744,9O,9,2,8,0.2,0.025,A litttle,Below average,15-20 min,Neutral,15-20 min,0.902574,0,1,teacher_10,4,0,2,1,5,3,0,1,0,2,augmented,0,6,1,0
171744,9O,9,3,6,0.6,0.0625,Moderately,Average,20-25 min,Somewhat effective,20-25 min,0.902574,0,1,teacher_10,4,0,2,1,5,3,0,1,0,2,augmented,0,6,1,0
171744,9O,9,4,5,1,0.25,Quite a lot,Average,15-20 min,Effective,25-30 min,0.902574,0,1,teacher_10,4,0,2,1,5,3,0,1,0,2,augmented,0,6,1,0
171748,9O,9,4,5,0.4,0,Moderately,Below average,25-30 min,Somewhat ineffective,15-20 min,0.910131,0,1,teacher_10,3,2,2,1,4,3,1,1,0,2,augmented,0,8,1,0
171748,9O,9,1,9&10,0.5,0.25,Moderately,Average,15-20 min,Neutral,15-20 min,0.910131,0,1,teacher_10,3,2,2,1,4,3,1,1,0,2,augmented,0,8,1,0
171748,9O,9,3,6,0.2,0,A litttle,Below average,25-30 min,Somewhat ineffective,20-25 min,0.910131,0,1,teacher_10,3,2,2,1,4,3,1,1,0,2,augmented,0,8,1,0
171750,9L,9,3,6,1,0.04583333333333334,Moderately,Above average,20-25 min,Somewhat ineffective,20-25 min,0.8634310000000001,0,1,teacher_5,4,2,3,9,10,4,1,1,0,4,augmented,0,6,2,0
171750,9L,9,4,5,0.2,0.03571428571428571,Moderately,Average,20-25 min,Somewhat ineffective,15-20 min,0.8634310000000001,0,1,teacher_5,4,2,3,9,10,4,1,1,0,4,augmented,0,6,2,0
171750,9L,9,2,1,0.2,0.30000000000000004,Moderately,Above Average,15-20 min,Neutral,25-30 min,0.8634310000000001,0,1,teacher_5,4,2,3,9,10,4,1,1,0,4,augmented,0,6,2,0
171750,9L,9,1,9&10,0.75,0.475,Moderately,Average,NA,Somewhat effective,20-25 min,0.8634310000000001,0,1,teacher_5,4,2,3,9,10,4,1,1,0,4,augmented,0,6,2,0
171752,10L,10,1,8,0.5,0.15625,A little,Below average,20-25 min,Somewhat ineffective,0-5 min,0.862654,0,0,teacher_17,4,4,4,13,12,3,0,1,0,3,control,0,4,4,0
171752,10L,10,4,6,0,0.12767857142857142,NA,NA,NA,NA,NA,0.862654,0,0,teacher_17,4,4,4,13,12,3,0,1,0,3,control,0,4,4,0
171752,10L,10,3,7,0.4,0.4166666666666667,NA,NA,NA,NA,NA,0.862654,0,0,teacher_17,4,4,4,13,12,3,0,1,0,3,control,0,4,4,0
171752,10L,10,2,1,0.4,0.26904761904761904,NA,NA,NA,NA,NA,0.862654,0,0,teacher_17,4,4,4,13,12,3,0,1,0,3,control,0,4,4,0
171762,9N,9,4,3,0.6,0.0625,Nothing at all,Below average,0-5 min,Ineffective,0-5 min,0.780882,1,0,teacher_4,5,0,0,1,0,2,0,1,0,4,vanilla,0,8,5,0
171762,9N,9,2,8,0.6,0.07500000000000001,Moderately,Below average,10-15 min,Effective,5-10 min,0.780882,1,0,teacher_4,5,0,0,1,0,2,0,1,0,4,vanilla,0,8,5,0
171762,9N,9,1,9&10,0.75,0.35,Nothing at all,Average,5-10 min,Ineffective,0-5 min,0.780882,1,0,teacher_4,5,0,0,1,0,2,0,1,0,4,vanilla,0,8,5,0
171762,9N,9,3,6,0.8,0.025,Nothing at all,Below average,5-10 min,Ineffective,5-10 min,0.780882,1,0,teacher_4,5,0,0,1,0,2,0,1,0,4,vanilla,0,8,5,0
171764,10B,10,3,3&6,0.8,0.45833333333333337,A great deal,Excellent,5-10 min,Effective,5-10 min,0.984256,0,1,teacher_3,4,0,2,3,3,2,1,1,0,4,augmented,0,8,1,1
171764,10B,10,1,9&10,1,0.4583333333333333,Quite a lot,Above average,10-15 min,Somewhat effective,0-5 min,0.984256,0,1,teacher_3,4,0,2,3,3,2,1,1,0,4,augmented,0,8,1,1
171764,10B,10,2,1,1,0.663888888888889,A great deal,Excellent,25-30 min,Effective,10-15 min,0.984256,0,1,teacher_3,4,0,2,3,3,2,1,1,0,4,augmented,0,8,1,1
171768,9S,9,3,5,0.4,0.30000000000000004,A litttle,Above average,15-20 min,Somewhat effective,10-15 min,0.939706,0,0,teacher_17,4,3,1,1,2,2,1,1,0,2,control,0,6,1,0
171768,9S,9,1,9&10,0.5,0.75,Moderately,Above average,15-20 min,Effective,0-5 min,0.939706,0,0,teacher_17,4,3,1,1,2,2,1,1,0,2,control,0,6,1,0
171768,9S,9,2,8,0.6,0.45,Quite a lot,Average,15-20 min,Somewhat effective,5-10 min,0.939706,0,0,teacher_17,4,3,1,1,2,2,1,1,0,2,control,0,6,1,0
171772,10C,10,4,6,0.6,0.0875,Quite a lot,Excellent,5-10 min,Effective,0-5 min,0.933346,0,0,teacher_16,3,4,4,1,4,2,1,1,1,1,control,0,7,1,1
171772,10C,10,3,3,0.4,0.7625,Nothing at all,Excellent,5-10 min,Somewhat effective,0-5 min,0.933346,0,0,teacher_16,3,4,4,1,4,2,1,1,1,1,control,0,7,1,1
171772,10C,10,2,2,0.6,0.2837301587301587,Quite a lot,Above average,10-15 min,Neutral,0-5 min,0.933346,0,0,teacher_16,3,4,4,1,4,2,1,1,1,1,control,0,7,1,1
171774,9N,9,2,8,0.6,0.45,Moderately,Below average,15-20 min,Ineffective,0-5 min,0.926013,1,0,teacher_4,4,3,1,1,0,1,0,1,0,0,vanilla,0,4,1,0
171774,9N,9,3,6,0,0.15625,Nothing at all,Very poorly,25-30 min,Ineffective,0-5 min,0.926013,1,0,teacher_4,4,3,1,1,0,1,0,1,0,0,vanilla,0,4,1,0
171774,9N,9,1,9&10,0.5,0.45,A little,Very poorly,20-25 min,Ineffective,0-5 min,0.926013,1,0,teacher_4,4,3,1,1,0,1,0,1,0,0,vanilla,0,4,1,0
171774,9N,9,4,3,0.4,0.21726190476190477,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.926013,1,0,teacher_4,4,3,1,1,0,1,0,1,0,0,vanilla,0,4,1,0
171776,9D,9,4,3,0.4,0.18055555555555555,A great deal,Average,20-25 min,Effective,0-5 min,0.916618,1,0,teacher_12,4,0,2,1,1,4,0,0,0,4,vanilla,0,8,1,0
171776,9D,9,2,1,0.2,0.325,Quite a lot,Average,25-30 min,Effective,5-10 min,0.916618,1,0,teacher_12,4,0,2,1,1,4,0,0,0,4,vanilla,0,8,1,0
171776,9D,9,3,5,0.8,0,A great deal,Below average,25-30 min,Effective,0-5 min,0.916618,1,0,teacher_12,4,0,2,1,1,4,0,0,0,4,vanilla,0,8,1,0
171776,9D,9,1,9&10,0.25,0.375,Moderately,Average,5-10 min,Effective,0-5 min,0.916618,1,0,teacher_12,4,0,2,1,1,4,0,0,0,4,vanilla,0,8,1,0
171782,10A,10,1,9&10,0.5,0.75,Moderately,Average,15-20 min,Somewhat ineffective,20-25 min,0.923346,1,0,teacher_8,4,3,4,2,6,3,0,0,1,2,vanilla,0,2,1,1
171782,10A,10,2,1,0.2,0.5722222222222223,Quite a lot,Average,10-15 min,Somewhat effective,10-15 min,0.923346,1,0,teacher_8,4,3,4,2,6,3,0,0,1,2,vanilla,0,2,1,1
171782,10A,10,3,6,0.6,0.6125,Quite a lot,Above average,15-20 min,Somewhat ineffective,15-20 min,0.923346,1,0,teacher_8,4,3,4,2,6,3,0,0,1,2,vanilla,0,2,1,1
171782,10A,10,4,3,0.6,0.55,Quite a lot,Above average,15-20 min,Neutral,10-15 min,0.923346,1,0,teacher_8,4,3,4,2,6,3,0,0,1,2,vanilla,0,2,1,1
171784,10R,10,3,7,0.2,0.32708333333333334,Quite a lot,Average,20-25 min,Somewhat effective,15-20 min,0.635141,1,0,teacher_19,3,2,2,2,3,3,1,0,0,1,vanilla,0,7,1,0
171794,9G,9,3,5,0,0.03125,Moderately,Very poorly,5-10 min,Neutral,NA,0.796373,0,0,teacher_17,3,1,1,2,0,4,1,0,0,2,control,0,6,1,0
171794,9G,9,2,8,0.8,0.35,A litttle,Below average,10-15 min,Neutral,NA,0.796373,0,0,teacher_17,3,1,1,2,0,4,1,0,0,2,control,0,6,1,0
171794,9G,9,1,9&10,0,0.375,Quite a lot,Average,10-15 min,Neutral,0-5 min,0.796373,0,0,teacher_17,3,1,1,2,0,4,1,0,0,2,control,0,6,1,0
171794,9G,9,4,3,0.2,0,NA,NA,NA,NA,NA,0.796373,0,0,teacher_17,3,1,1,2,0,4,1,0,0,2,control,0,6,1,0
171798,9P,9,4,3,1,0.1919642857142857,Moderately,Average,15-20 min,Somewhat effective,15-20 min,0.885833,0,1,teacher_19,4,3,3,2,4,4,0,1,0,0,augmented,0,8,2,0
171798,9P,9,1,9&10,0.75,0.7,A great deal,Above average,10-15 min,NA,NA,0.885833,0,1,teacher_19,4,3,3,2,4,4,0,1,0,0,augmented,0,8,2,0
171798,9P,9,2,1,0.4,0.625,A great deal,Above Average,10-15 min,Somewhat effective,-,0.885833,0,1,teacher_19,4,3,3,2,4,4,0,1,0,0,augmented,0,8,2,0
171806,10P,10,3,6,0.2,0.275,A litttle,Below average,10-15 min,Ineffective,15-20 min,0.6685899999999999,0,0,teacher_5,4,2,2,2,1,3,1,1,1,0,control,0,4,3,0
171806,10P,10,4,6,0,0,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.6685899999999999,0,0,teacher_5,4,2,2,2,1,3,1,1,1,0,control,0,4,3,0
171822,9M,9,1,9&10,0.5,0,A litttle,Average,10-15 min,Neutral,15-20 min,0.6506050000000001,0,0,teacher_2,5,4,3,2,5,4,0,1,0,4,control,0,4,3,0
171822,9M,9,2,1,0.2,0.175,Quite a lot,Average,20-25 min,Neutral,15-20 min,0.6506050000000001,0,0,teacher_2,5,4,3,2,5,4,0,1,0,4,control,0,4,3,0
171834,9P,9,1,9&10,1,0.425,A litttle,Average,15-20 min,Ineffective,0-5 min,0.894281,0,1,teacher_19,3,3,2,1,3,2,0,0,0,0,augmented,0,8,0,0
171834,9P,9,3,4,0.6,0.10416666666666669,A litttle,NA,NA,NA,5-10 min,0.894281,0,1,teacher_19,3,3,2,1,3,2,0,0,0,0,augmented,0,8,0,0
171834,9P,9,4,3,1,0.3214285714285714,Moderately,Average,10-15 min,Neutral,5-10 min,0.894281,0,1,teacher_19,3,3,2,1,3,2,0,0,0,0,augmented,0,8,0,0
171836,10İ,10,2,2,0.4,0.10714285714285714,Quite a lot,Below average,15-20 min,Effective,5-10 min,0.687115,0,0,teacher_4,4,4,2,1.3,2,3,1,0,0,2,control,0,3,4,0
171836,10İ,10,3,6,0.2,0.1875,Nothing at all,Very poorly,25-30 min,Ineffective,0-5 min,0.687115,0,0,teacher_4,4,4,2,1.3,2,3,1,0,0,2,control,0,3,4,0
171840,9O,9,3,6,0.6,0,Nothing at all,Very poorly,20-25 min,Ineffective,25-30 min,0.797059,0,1,teacher_10,3,1,3,2,3,3,1,1,1,2,augmented,0,6,1,0
171840,9O,9,2,8,0,0.07500000000000001,A litttle,Below average,15-20 min,Neutral,NA,0.797059,0,1,teacher_10,3,1,3,2,3,3,1,1,1,2,augmented,0,6,1,0
171840,9O,9,1,9&10,0.25,0.025,Moderately,Below average,15-20 min,Effective,10-15 min,0.797059,0,1,teacher_10,3,1,3,2,3,3,1,1,1,2,augmented,0,6,1,0
171840,9O,9,4,5,1,0.05555555555555555,NA,NA,NA,NA,NA,0.797059,0,1,teacher_10,3,1,3,2,3,3,1,1,1,2,augmented,0,6,1,0
173001,11G,11,2,1,0.6,0.21875,NA,NA,NA,NA,NA,0.783013,0,0,teacher_11,3,3,3,0,1,3,0,1,0,0,control,1,4,0,0
173001,11G,11,4,7,0,0.12083333333333332,NA,NA,NA,NA,NA,0.783013,0,0,teacher_11,3,3,3,0,1,3,0,1,0,0,control,1,4,0,0
173001,11G,11,3,4,0.4,0.525,Moderately,Below average,15-20 min,Neutral,15-20 min,0.783013,0,0,teacher_11,3,3,3,0,1,3,0,1,0,0,control,1,4,0,0
173002,11M,11,3,6,0,0.275,Quite a lot,Below average,15-20 min,Effective,0-5 min,0.602397,0,0,teacher_19,3,0,3,1,3,2,1,1,1,4,control,0,8,1,0
173002,11M,11,4,6,0,0.3708333333333333,A great deal,Below average,10-15 min,Somewhat ineffective,0-5 min,0.602397,0,0,teacher_19,3,0,3,1,3,2,1,1,1,4,control,0,8,1,0
173002,11M,11,1,9&10,0,0.09474206349206347,Moderately,Below average,10-15 min,Neutral,0-5 min,0.602397,0,0,teacher_19,3,0,3,1,3,2,1,1,1,4,control,0,8,1,0
173002,11M,11,2,6,0,0.06666666666666667,Moderately,Below average,15-20 min,Somewhat ineffective,0-5 min,0.602397,0,0,teacher_19,3,0,3,1,3,2,1,1,1,4,control,0,8,1,0
173006,11G,11,4,7,0.4,0.2770833333333333,NA,NA,NA,NA,NA,0.822615,0,0,teacher_11,4,2,1,1,2,4,1,1,0,0,control,0,7,1,0
173006,11G,11,1,8,1,0.8382936507936508,Moderately,Above average,10-15 min,Neutral,NA,0.822615,0,0,teacher_11,4,2,1,1,2,4,1,1,0,0,control,0,7,1,0
173006,11G,11,2,1,0.8,0.8541666666666666,NA,NA,NA,NA,NA,0.822615,0,0,teacher_11,4,2,1,1,2,4,1,1,0,0,control,0,7,1,0
173008,11M,11,4,6,1,0.2708333333333333,A litttle,Average,5-10 min,Effective,5-10 min,0.703859,0,0,teacher_19,4,2,4,2.5,5,4,0,0,1,2,control,0,8,0,0
173008,11M,11,3,6,0.6,0.825,Moderately,Above average,5-10 min,Neutral,10-15 min,0.703859,0,0,teacher_19,4,2,4,2.5,5,4,0,0,1,2,control,0,8,0,0
173013,11N,11,2,1,0.4,0.1625,Nothing at all,Very poorly,10-15 min,Neutral,15-20 min,0.8106279999999999,0,1,teacher_5,4,2,1,0,2,2,1,0,1,0,augmented,0,6,2,0
173013,11N,11,1,3,0,0.08333333333333333,Nothing at all,Very poorly,10-15 min,Somewhat ineffective,25-30 min,0.8106279999999999,0,1,teacher_5,4,2,1,0,2,2,1,0,1,0,augmented,0,6,2,0
173013,11N,11,4,6,0.6,0.19583333333333333,Nothing at all,Very poorly,15-20 min,Ineffective,15-20 min,0.8106279999999999,0,1,teacher_5,4,2,1,0,2,2,1,0,1,0,augmented,0,6,2,0
173013,11N,11,3,5,0.8,0,A litttle,Below average,25-30 min,Neutral,10-15 min,0.8106279999999999,0,1,teacher_5,4,2,1,0,2,2,1,0,1,0,augmented,0,6,2,0
173014,11Ü,11,3,4,0.6,0.875,Moderately,Average,15-20 min,NA,NA,0.826756,0,1,teacher_15,3,4,3,4,5,3,1,0,1,0,augmented,0,8,0,0
173014,11Ü,11,4,6,0,0.42083333333333334,Nothing at all,Very poorly,10-15 min,Ineffective,25-30 min,0.826756,0,1,teacher_15,3,4,3,4,5,3,1,0,1,0,augmented,0,8,0,0
173014,11Ü,11,2,2,0.4,0.25625,A litttle,Very poorly,10-15 min,Ineffective,5-10 min,0.826756,0,1,teacher_15,3,4,3,4,5,3,1,0,1,0,augmented,0,8,0,0
173014,11Ü,11,1,3,1,0.4776785714285714,Moderately,Average,10-15 min,Somewhat effective,10-15 min,0.826756,0,1,teacher_15,3,4,3,4,5,3,1,0,1,0,augmented,0,8,0,0
173017,11I,11,1,9&10,0.25,0.15029761904761904,Moderately,Average,5-10 min,Ineffective,5-10 min,0.79491,1,0,teacher_1,4,3,3,1,3,2,1,1,1,0,vanilla,1,4,1,0
173017,11I,11,2,2,0.6,0.33958333333333335,A litttle,Above average,20-25 min,Ineffective,10-15 min,0.79491,1,0,teacher_1,4,3,3,1,3,2,1,1,1,0,vanilla,1,4,1,0
173017,11I,11,3,6,0.2,0.30000000000000004,A litttle,Average,15-20 min,Ineffective,0-5 min,0.79491,1,0,teacher_1,4,3,3,1,3,2,1,1,1,0,vanilla,1,4,1,0
173017,11I,11,4,7,0.4,0,Nothing at all,Average,10-15 min,Ineffective,0-5 min,0.79491,1,0,teacher_1,4,3,3,1,3,2,1,1,1,0,vanilla,1,4,1,0
173020,11M,11,1,9&10,0,0.2857142857142857,A litttle,Very poorly,20-25 min,Neutral,5-10 min,0.8048850000000001,0,0,teacher_19,3,3,3,2,4,3,1,0,1,2,control,0,7,1,0
173020,11M,11,3,6,0.8,0.8500000000000001,A litttle,Below average,25-30 min,Ineffective,20-25 min,0.8048850000000001,0,0,teacher_19,3,3,3,2,4,3,1,0,1,2,control,0,7,1,0
173020,11M,11,2,6,0.6,0,A litttle,Below average,10-15 min,Ineffective,5-10 min,0.8048850000000001,0,0,teacher_19,3,3,3,2,4,3,1,0,1,2,control,0,7,1,0
173027,11Ü,11,3,4,0.8,0.525,Quite a lot,Average,15-20 min,Neutral,20-25 min,0.815449,0,1,teacher_15,4,1,2,0,1,3,1,0,1,2,augmented,1,8,1,0
173027,11Ü,11,4,6,0.2,0.1125,Quite a lot,Average,15-20 min,Neutral,15-20 min,0.815449,0,1,teacher_15,4,1,2,0,1,3,1,0,1,2,augmented,1,8,1,0
173027,11Ü,11,1,3,0.75,1,Quite a lot,Average,15-20 min,Effective,25-30 min,0.815449,0,1,teacher_15,4,1,2,0,1,3,1,0,1,2,augmented,1,8,1,0
173027,11Ü,11,2,2,0.8,0.95,Quite a lot,Average,25-30 min,Neutral,25-30 min,0.815449,0,1,teacher_15,4,1,2,0,1,3,1,0,1,2,augmented,1,8,1,0
173031,11O,11,1,9&10,1,0.6180555555555556,Moderately,Excellent,10-15 min,Ineffective,10-15 min,0.915731,0,1,teacher_6,4,0,2,6,4,4,0,0,1,1,augmented,1,5,1,0
173031,11O,11,3,6,1,1,Quite a lot,Excellent,20-25 min,Effective,25-30 min,0.915731,0,1,teacher_6,4,0,2,6,4,4,0,0,1,1,augmented,1,5,1,0
173031,11O,11,2,1&2,0.8,0.975,NA,NA,NA,NA,NA,0.915731,0,1,teacher_6,4,0,2,6,4,4,0,0,1,1,augmented,1,5,1,0
173031,11O,11,4,7,1,0.6125,Moderately,Excellent,15-20 min,Neutral,0-5 min,0.915731,0,1,teacher_6,4,0,2,6,4,4,0,0,1,1,augmented,1,5,1,0
173033,11M,11,2,6,1,0.7333333333333334,Nothing at all,Excellent,15-20 min,Somewhat ineffective,15-20 min,0.966385,0,0,teacher_19,1,3,4,2,3,3,0,1,1,0,control,1,4,0,0
173033,11M,11,3,6,1,1,Nothing at all,Excellent,15-20 min,Neutral,25-30 min,0.966385,0,0,teacher_19,1,3,4,2,3,3,0,1,1,0,control,1,4,0,0
173033,11M,11,1,9&10,1,1,A litttle,Excellent,15-20 min,Ineffective,15-20 min,0.966385,0,0,teacher_19,1,3,4,2,3,3,0,1,1,0,control,1,4,0,0
173039,11O,11,4,7,1,0.24375,NA,NA,NA,NA,NA,0.912244,0,1,teacher_6,4,2,3,3,3,4,1,1,1,1,augmented,1,6,2,0
173039,11O,11,3,6,1,1,Quite a lot,Above average,10-15 min,Neutral,0-5 min,0.912244,0,1,teacher_6,4,2,3,3,3,4,1,1,1,1,augmented,1,6,2,0
173039,11O,11,2,1&2,0.6,0.04166666666666666,Nothing at all,Very poorly,NA,Somewhat ineffective,NA,0.912244,0,1,teacher_6,4,2,3,3,3,4,1,1,1,1,augmented,1,6,2,0
173063,11N,11,1,3,1,0.75,Quite a lot,Excellent,NA,Somewhat effective,5-10 min,0.936026,0,1,teacher_5,5,2,3,2,3,3,1,0,1,0,augmented,1,8,2,0
173063,11N,11,4,6,1,0.3875,Quite a lot,Above average,15-20 min,Somewhat effective,10-15 min,0.936026,0,1,teacher_5,5,2,3,2,3,3,1,0,1,0,augmented,1,8,2,0
173063,11N,11,3,5,0.8,0.575,A litttle,Excellent,0-5 min,Somewhat ineffective,5-10 min,0.936026,0,1,teacher_5,5,2,3,2,3,3,1,0,1,0,augmented,1,8,2,0
173063,11N,11,2,1,1,0.875,Quite a lot,Excellent,10-15 min,Neutral,5-10 min,0.936026,0,1,teacher_5,5,2,3,2,3,3,1,0,1,0,augmented,1,8,2,0
173067,11G,11,3,4,0.8,0.15,Quite a lot,Average,15-20 min,Somewhat effective,15-20 min,0.903423,0,0,teacher_11,4,4,3,2,3,2,1,0,0,1,control,1,1,1,0
173067,11G,11,4,7,0.8,0.2708333333333333,Moderately,Below average,15-20 min,Somewhat effective,15-20 min,0.903423,0,0,teacher_11,4,4,3,2,3,2,1,0,0,1,control,1,1,1,0
173067,11G,11,1,8,0.25,0.6111111111111112,Moderately,Very poorly,15-20 min,Somewhat ineffective,10-15 min,0.903423,0,0,teacher_11,4,4,3,2,3,2,1,0,0,1,control,1,1,1,0
173067,11G,11,2,1,0,0.35,Moderately,Below average,15-20 min,Somewhat effective,15-20 min,0.903423,0,0,teacher_11,4,4,3,2,3,2,1,0,0,1,control,1,1,1,0
173068,11O,11,2,1&2,1,0.25,Quite a lot,Very poorly,25-30 min,Effective,15-20 min,0.605513,0,1,teacher_6,3,2,1,2,3,3,0,0,1,2,augmented,0,6,3,0
173068,11O,11,3,6,1,0.75,Quite a lot,Above average,10-15 min,Effective,25-30 min,0.605513,0,1,teacher_6,3,2,1,2,3,3,0,0,1,2,augmented,0,6,3,0
173068,11O,11,4,7,1,0,A great deal,Excellent,0-5 min,Somewhat effective,20-25 min,0.605513,0,1,teacher_6,3,2,1,2,3,3,0,0,1,2,augmented,0,6,3,0
173068,11O,11,1,9&10,0.25,0.03571428571428571,A litttle,Very poorly,0-5 min,Somewhat effective,10-15 min,0.605513,0,1,teacher_6,3,2,1,2,3,3,0,0,1,2,augmented,0,6,3,0
173086,11G,11,2,1,0.8,0.34791666666666665,A great deal,Excellent,20-25 min,Somewhat effective,20-25 min,0.890872,0,0,teacher_11,3,2,4,2,4,4,1,1,1,0,control,0,8,0,0
173086,11G,11,3,4,1,1,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.890872,0,0,teacher_11,3,2,4,2,4,4,1,1,1,0,control,0,8,0,0
173086,11G,11,4,7,0,0.10625,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.890872,0,0,teacher_11,3,2,4,2,4,4,1,1,1,0,control,0,8,0,0
173086,11G,11,1,8,0.25,0.7013888888888888,A litttle,Excellent,0-5 min,Ineffective,NA,0.890872,0,0,teacher_11,3,2,4,2,4,4,1,1,1,0,control,0,8,0,0
181435,9L,9,1,9&10,0.75,0.75,NA,Average,15-20 min,Somewhat effective,10-15 min,0.92018,0,1,teacher_5,4,3,3,0,1,3,1,0,0,2,augmented,1,4,1,0
181435,9L,9,4,5,1,0.125,A great deal,Average,NA,NA,NA,0.92018,0,1,teacher_5,4,3,3,0,1,3,1,0,0,2,augmented,1,4,1,0
181435,9L,9,3,6,1,0.125,Quite a lot,Above average,0-5 min,Effective,10-15 min,0.92018,0,1,teacher_5,4,3,3,0,1,3,1,0,0,2,augmented,1,4,1,0
181493,9B,9,3,4,1,0.525,Moderately,Average,20-25 min,Effective,15-20 min,0.972941,0,1,teacher_10,3,3,2,1,3,3,1,0,0,3,augmented,1,7,0,1
181493,9B,9,2,1,0.6,0.9,Moderately,Above Average,15-20 min,Neutral,5-10 min,0.972941,0,1,teacher_10,3,3,2,1,3,3,1,0,0,3,augmented,1,7,0,1
181493,9B,9,4,5,1,1,Quite a lot,Above average,15-20 min,Effective,20-25 min,0.972941,0,1,teacher_10,3,3,2,1,3,3,1,0,0,3,augmented,1,7,0,1
181495,9E,9,3,6,0.8,0.15,A litttle,Very poorly,20-25 min,Somewhat ineffective,5-10 min,0.907484,1,0,teacher_6,2,3,2,2,3,3,1,0,0,1,vanilla,1,6,0,0
181495,9E,9,4,3,0.8,0.25,A litttle,Below average,20-25 min,Somewhat effective,10-15 min,0.907484,1,0,teacher_6,2,3,2,2,3,3,1,0,0,1,vanilla,1,6,0,0
181495,9E,9,2,8,0.6,0.35000000000000003,Moderately,Below average,20-25 min,Effective,10-15 min,0.907484,1,0,teacher_6,2,3,2,2,3,3,1,0,0,1,vanilla,1,6,0,0
181495,9E,9,1,8,0.75,0.25,Moderately,Average,15-20 min,Effective,5-10 min,0.907484,1,0,teacher_6,2,3,2,2,3,3,1,0,0,1,vanilla,1,6,0,0
181515,9N,9,1,9&10,0.75,0.45000000000000007,Quite a lot,Above average,10-15 min,Somewhat effective,10-15 min,0.913554,1,0,teacher_4,4,3,4,1,3,4,1,0,0,4,vanilla,1,8,1,0
181515,9N,9,2,8,0.2,0.75,Moderately,Above average,15-20 min,Neutral,15-20 min,0.913554,1,0,teacher_4,4,3,4,1,3,4,1,0,0,4,vanilla,1,8,1,0
181517,9L,9,3,6,1,0.15,Quite a lot,Below average,25-30 min,NA,NA,0.982696,0,1,teacher_5,4,0,2,1,1,3,1,0,0,2,augmented,1,8,4,0
181517,9L,9,4,5,0.8,0.5625,A litttle,Below average,NA,NA,NA,0.982696,0,1,teacher_5,4,0,2,1,1,3,1,0,0,2,augmented,1,8,4,0
181517,9L,9,1,9&10,1,0.675,NA,Very poorly,NA,NA,NA,0.982696,0,1,teacher_5,4,0,2,1,1,3,1,0,0,2,augmented,1,8,4,0
181549,9P,9,1,9&10,0.5,0.925,Moderately,Average,10-15 min,Neutral,10-15 min,0.958921,0,1,teacher_19,4,2,2,0.5,2,4,1,0,0,0,augmented,1,4,1,0
181549,9P,9,3,4,0.8,0.525,NA,NA,NA,NA,NA,0.958921,0,1,teacher_19,4,2,2,0.5,2,4,1,0,0,0,augmented,1,4,1,0
181549,9P,9,4,3,1,0.5590277777777778,Moderately,Average,15-20 min,Neutral,15-20 min,0.958921,0,1,teacher_19,4,2,2,0.5,2,4,1,0,0,0,augmented,1,4,1,0
181549,9P,9,2,1,0.8,0.7749999999999999,Moderately,Average,15-20 min,Neutral,15-20 min,0.958921,0,1,teacher_19,4,2,2,0.5,2,4,1,0,0,0,augmented,1,4,1,0
181565,9N,9,4,3,0.4,0.25,NA,NA,20-25 min,Somewhat ineffective,25-30 min,0.856274,1,0,teacher_4,4,2,1,2,3,4,1,0,0,2,vanilla,1,4,2,0
