Country Name,Country Code,Region,IsCountry,Income group,Year,GenderEquality,PoliticalStability,GenderEducation,BirthSex,Income,PlanePassengers,PlaneDepartures,Electricity,PM2.5,CO2Emissions,Unemployment,Poverty,BattleDeaths,CompulsoryEducation,Literacy,Death,Alcohol,Diabetes,DeathsCD,DeathsNCD,GDP,Internet,Population,Rural,Urban,Suicide,Homicide,Military,LegalRights,Birth,Fertility,LandArea,ForestArea,RuralArea,UrbanArea,Density,TaxRevenue,Mobile,FixedTelephone,GovernmentExpenditure
Lower middle income,LMC,NA,0,NA,2018,3.40540540540541,NA,1.04328000545502,1.06213649018091,6362931105086.06,499307658.937002,4270479.91963571,88.0182597872426,NA,1.7260607541328,6.02298777179776,NA,4603,9,77.6690368652344,7.07201927197495,4.42111584210408,NA,NA,NA,7599755889622.71,30.7246203936786,3270214763,58.4589616797476,41.5410383202524,8.55275456846592,4.6,9.35033274828737,5.27777777777778,21.6029478752222,2.69012194460227,24840766,25.4138390901472,NA,NA,131.647098281913,12.1008344780743,3113099535,111364208,850605857205.616
Lower middle income,LMC,NA,0,NA,2017,3.41891891891892,NA,1.02711999416351,1.0628150140894,6188516976845.51,453154968.680311,3931281.088,85.8271772882399,62.8485952739435,1.65776858306324,6.0823998006653,NA,6704,9,77.1488800048828,7.09224315096444,NA,NA,NA,NA,7412210206869.53,27.2161709185084,3225575822,58.9313558064868,41.0686441935132,8.33329474115812,4.7,10.1910608164345,5.05555555555556,21.8988149684113,2.71669850978904,24840724.4,25.5171286470213,NA,NA,129.850312336302,11.6463520635375,3111606280,115557649,806484439803.719
Lower middle income,LMC,NA,0,NA,2016,3.44594594594595,NA,1.01612997055054,1.06373099330408,5897029218259.05,404612256,3676481,83.9040620879129,62.3862447518655,1.60826731648648,6.18766279569615,NA,5749,9,76.5231323242188,7.14207173364043,NA,NA,NA,NA,6899234292487.57,24.0170660230144,3180221060,59.3955323733524,40.6044676266476,8.44289817390886,5,10.2116547542878,4.55555555555556,22.3801663183603,2.76875397436246,24847041.4,25.6433539769447,NA,NA,127.991941125031,11.5880482807424,2978788938,118440396,765799092282.818
Lower middle income,LMC,NA,0,NA,2015,3.5,NA,0.995469987392426,1.06434212591347,5569256031454.83,356083306,3260601,82.354056510614,63.2615647447578,1.59414852817076,6.24554538126837,NA,12159,9,75.8780670166016,7.21802644661695,4.4047515783487,NA,30.6752912413909,60.7828526883928,6546021807241.73,20.9588495308131,3134736445,59.8573813346764,40.1426186653236,8.58188739468621,5.1,10.2725856868959,4.40740740740741,22.7377469033133,2.79825981025519,24847319.4,25.7031670345897,24482030.6126688,547404.08291666,126.159944842984,11.5818048324876,2751086085,120554713,740378082884.341
Lower middle income,LMC,NA,0,NA,2014,3.5,NA,1.00048005580902,1.06475201260973,5282309387773.62,326618286.010131,3129936.11728649,79.6279034782889,61.2731867237935,1.59836096603067,6.08278401582229,NA,14049,9,75.2041625976563,7.30158853101181,NA,NA,NA,NA,6722603075159.65,18.4954865833556,3089095464,60.3229903268363,39.6770096731637,8.86149963225684,5.3,10.0449304401169,4.18518518518519,23.0595843573467,2.82262071432884,24843305.921,25.8235768717763,NA,NA,124.34317211337,11.2913515416551,2637062336,138465582,702534266842.195
Lower middle income,LMC,NA,0,NA,2013,3.46428571428571,NA,0.974009990692139,1.06502029363039,5039860333290.94,299916212.419223,2863456.62223862,78.7365298216909,62.5387861613891,1.53329480693463,6.15372653979809,NA,NA,9,74.3267974853516,7.41638019693196,NA,NA,NA,NA,6446886712489.79,16.0937583091592,3042938624,60.785005668183,39.214994331817,9.30297635271033,5.3,9.77740791897008,4.12962962962963,23.5984750380335,2.87975416235006,24844146.383,25.9389567854488,NA,NA,122.481109919807,11.8531799090785,2469336100,148435046,678170835759.6
Middle East & North Africa,MEA,NA,0,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.63307708168049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Middle East & North Africa,MEA,NA,0,NA,2021,2.5,NA,NA,1.05289759589471,NA,116029651.342,1087594.114,NA,NA,NA,9.93401451612411,NA,25948,9,NA,5.54546708160457,NA,12.9293645777785,NA,NA,3679844251878.64,77.2329656209645,486167363,34.1937064190239,65.8062935809761,NA,3.9,15.2121837422515,NA,20.1420556888884,2.62906446124617,NA,NA,NA,NA,NA,NA,540927614,73489835,681865389890.873
Middle East & North Africa,MEA,NA,0,NA,2020,2.5,NA,1.09309995174408,1.05279213664279,2714204341715.7,92258911.785,811860.46,97.2380724505356,NA,NA,10.0307283242499,NA,9530,9,79.7373809814453,5.28524017337296,NA,NA,NA,NA,3115703083275.4,72.7729478886077,479966649,34.4399546881538,65.5600453118462,NA,3.5,15.8850766394719,NA,20.5996882131054,2.66051651348392,11217108,2.05089671954661,NA,NA,42.788805189359,NA,513929245,71437939,671233835076.743
Middle East & North Africa,MEA,NA,0,NA,2019,2.25,NA,1.08280003070831,1.05293590997683,2909431093010.24,276426540.538047,1844219.272,97.1274735937169,NA,5.37618655382263,9.33369558317924,NA,12415,9,79.2720489501953,4.79364854147895,NA,NA,11.3777473939045,78.5151296218175,3472047486173.32,67.3339172996132,473201775,34.6868307536463,65.3131692463537,4.29200484348396,3.8,16.1042570371143,3.19047619047619,21.058566234051,2.70035244660087,11217106,2.04812899155986,NA,NA,42.185727316832,NA,503693072,69166162,670864422322.432
Middle East & North Africa,MEA,NA,0,NA,2018,2.25,NA,1.06787002086639,1.05261424785711,2804860217134.01,264706357.921165,1812409.75353017,96.1589414395793,NA,5.37723601489304,9.9990638706959,NA,19901,9,78.9509582519531,4.77304637901421,0.798586107570296,NA,NA,NA,3477248660639.78,60.2258384817381,465073490,34.9787730018024,65.0212269981976,4.40999925683664,4,17.4107448669746,2.33333333333333,21.8879147427883,2.78304852645524,11217089,2.04473994991036,NA,NA,41.461157168317,NA,468336855,66250315,656664331388.65
Middle East & North Africa,MEA,NA,0,NA,2017,2.25,NA,1.03422999382019,1.05261001625995,2792863475829.41,257942310.79,1780821.468,97.6268355723439,55.9537216900339,5.50664837709465,10.3299737373034,NA,39403,9,81.4997406005859,4.77857760361641,NA,NA,NA,NA,3313254839527.14,54.8835348260038,456885486,35.288693323784,64.711306676216,4.44182056035232,4,19.1303816322135,1.80952380952381,22.5554946085024,2.83800683866172,11217089,2.04335278074374,NA,NA,40.7311991551462,NA,474369876,67701946,631426798835.832
Middle East & North Africa,MEA,NA,0,NA,2016,2.25,NA,1.03609001636505,1.05231275721939,2685931075500.22,239193056,1691849,96.7584911931827,56.0927403224103,5.51604014537115,10.2955199976254,NA,59876,9,80.4386596679688,4.89808570869213,NA,NA,NA,NA,3192321834573.98,48.4087646520921,448917409,35.6005283806002,64.3994716193998,4.5527034888813,3.8,17.1004433923174,1.42857142857143,23.0455583784722,2.8711594084609,11223348,2.04137481970621,NA,NA,39.9985288703513,NA,470359083,65951891,613309588684.984
Middle East & North Africa,MEA,NA,0,NA,2015,2.25,NA,1.00750994682312,1.05240438211694,2594878533590.13,217000211,1561886,96.4531978115126,57.3439364012201,5.56509949400903,10.2304750175096,NA,NA,9,79.3865814208984,4.9560751557174,0.80006384570582,NA,11.9749315781729,73.6430369510166,3164190818958.66,44.3547505007779,440506473,35.9426299203349,64.0573700796651,4.62666366127771,3.7,20.1791222593837,1.42857142857143,24.0158003521687,2.9517489321903,11223347,2.04148726756822,10588423.4854469,90352.0021962127,39.249118199767,NA,466483163,63943768,642612062564.754
Middle East & North Africa,MEA,NA,0,NA,2014,2.5,NA,1.01068997383118,1.05228630285312,2781476392326.3,204902736.907039,1501061.14161639,96.0139918020425,50.8226057200769,5.5930384086483,10.0690357842652,NA,NA,9,81.4155883789063,5.00724810955592,NA,NA,NA,NA,3592211517559.91,40.0795625737973,431664579,36.3465335165015,63.6534664834985,4.7707337375458,3.9,16.9409684994517,1.42857142857143,24.5380661979449,2.97457051688658,11223339,2.04001322601055,NA,NA,38.461333031106,NA,456533871,58985880,647819600162.12
Middle East & North Africa,MEA,NA,0,NA,2013,2.5,NA,1.01886999607086,1.05201651476292,2735396307135.55,188897689.145994,1427157.5,97.0165877676719,52.3145353312955,5.53071933568862,9.96564541976029,NA,NA,9,79.500602722168,5.05760936389879,NA,NA,NA,NA,3565646482222.49,35.1520914658839,422790409,36.7244687969873,63.2755312030127,4.84213920599651,3.9,16.2822913968084,1.42857142857143,24.7855217322302,2.97072752311482,11223458,2.03851611508681,NA,NA,37.6702446786008,NA,445830806,65741570,610472652992.448
Middle East & North Africa (excluding high income),MNA,NA,0,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2250239226795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Middle East & North Africa (excluding high income),MNA,NA,0,NA,2021,2.5,NA,NA,1.05326944887422,NA,34236890.342,380154.114,NA,NA,NA,11.4306338697083,NA,25673,9,NA,5.94223989212405,NA,12.2191796630915,NA,NA,1493751699435.47,73.1742831627597,418047201,37.7971388008408,62.2028611991592,NA,NA,10.2089041261741,NA,20.828985456128,2.67053695839294,NA,NA,NA,NA,NA,NA,445279631,59599643,274199069980.126
Middle East & North Africa (excluding high income),MNA,NA,0,NA,2020,2.5,NA,1.06883001327515,1.05315558273257,NA,26962658.35,282665.37,96.7809603663429,NA,NA,11.4219456418201,NA,9530,9,76.5497817993164,5.65299678779145,NA,NA,NA,NA,1274090477533.63,68.3683140065647,411810124,38.1076793308437,61.8923206691563,NA,NA,10.8233465831378,NA,21.2843689120717,2.70572710770652,8634843,2.49696722916676,NA,NA,47.6916747646715,NA,420819990,57773306,268640636950.141
Middle East & North Africa (excluding high income),MNA,NA,0,NA,2019,2.25,NA,1.0534600019455,1.05334401471537,NA,68779625.6480466,637401,96.6458900543079,NA,3.63514309376802,10.9294684419656,NA,12365,9,76.1687088012695,5.14272312223191,NA,NA,11.8243237468822,78.691406145708,1393571952376.11,62.2333761449135,405259403,38.408875061105,61.591124938895,4.04639796217278,NA,11.4031303142077,3.38461538461538,21.7979635115413,2.74800579446668,8634843,2.49337364906345,NA,NA,46.9330366516218,NA,410910550,56119885,276541610353.237
Middle East & North Africa (excluding high income),MNA,NA,0,NA,2018,2.25,NA,1.03672003746033,1.05293454643251,1244644118854,67240082.9211654,636327.753530167,95.5158507249655,NA,3.65379570277823,11.7108256576878,NA,19837,9,75.7912902832031,5.12610322043675,0.677172520098811,NA,NA,NA,1390805044174.12,54.2237870838703,398375344,38.7055322387597,61.2944677612403,4.18720067263939,NA,11.3292248691762,2.30769230769231,22.7031822219098,2.83615382694806,8634829,2.48896185436909,NA,NA,46.1358695117182,NA,376049984,53263392,266605605338.177
Middle East & North Africa (excluding high income),MNA,NA,0,NA,2017,2.25,NA,1.00418996810913,1.0528074979774,1268559309932.19,66657459.79,624693.468,97.2373586045505,54.1504030190624,3.6412839489033,12.0855895686582,NA,39358,9,78.8600769042969,5.13244240738113,NA,NA,NA,NA,1464280101336.06,48.6307007994428,391607422,39.0082390275586,60.9917609724414,4.23556938916417,NA,12.9424925911868,1.76923076923077,23.4268710841083,2.89371678251347,8634829,2.48715521754976,NA,NA,45.35207610944,NA,382752146,55443283,258288055561.256
Middle East & North Africa (excluding high income),MNA,NA,0,NA,2016,2.25,NA,1.00352001190186,1.05236551556791,1248047831090.37,55760221,556552,96.2295518802683,54.6747444583983,3.54937317996237,12.0761424387617,NA,59756,9,77.641487121582,5.27669626705711,NA,NA,NA,NA,1475844160213.79,43.1275616539071,385054538,39.3118082368244,60.6881917631756,4.34597095675205,NA,11.9313164958566,1.15384615384615,23.9656571675828,2.93045382965141,8641089,2.48425979642149,NA,NA,44.5608809260037,NA,370192930,54149953,255896924646.633
Middle East & North Africa (excluding high income),MNA,NA,0,NA,2015,2.25,NA,0.968590021133423,1.05244724909858,1165544072343.53,50614910,510478,95.8681961252199,54.8302180039883,3.56675210537725,11.9420353133314,NA,69298,9,76.4473114013672,5.34609765196713,0.685372939504996,NA,12.4021553612323,73.4308639026944,1439071224296.59,39.0531534279351,378137339,39.6433462205699,60.3566537794301,4.43256249269677,3.7,12.0344483187591,1.15384615384615,24.9981144760581,3.01824955788954,8641089,2.48149509859232,8246160.47648125,74133.2247458627,43.7603800863525,NA,364079454,52641056,247477264980.772
Middle East & North Africa (excluding high income),MNA,NA,0,NA,2014,2.5,NA,0.974009990692139,1.05241979708651,1221534988034.22,54370978.9070389,571311.141616393,95.3591664099162,49.5445221714674,3.66291972618266,11.6475741505956,NA,NA,9,79.1110763549805,5.41244381643723,NA,NA,NA,NA,1600856649200.36,34.7631527805877,370756356,40.0502730152683,59.9497269847317,4.54760923637918,3.9,10.7238232666349,1.15384615384615,25.5119027630911,3.03951526408735,8641088,2.47983540961509,NA,NA,42.9062122732693,NA,357504633,51654014,248349825256.492
Middle East & North Africa (excluding high income),MNA,NA,0,NA,2013,2.5,NA,0.985840022563934,1.0522140234039,1203565916201.28,53720922.1459943,556102.5,96.5281514498481,50.3580959892641,3.64943180445857,11.4754745806818,NA,NA,9,76.9591674804688,5.47405058634394,NA,NA,NA,NA,1615132171797.45,29.6976203979222,363310225,40.4305761300855,59.5694238699145,4.6232133189287,NA,10.6669220295026,1.15384615384615,25.7252016523482,3.03045281625981,8641088,2.47817543346393,NA,NA,42.0445000675841,NA,349058638,53522015,238562538482.992
Middle East & North Africa (IDA & IBRD countries),TMN,NA,0,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0627456960833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Middle East & North Africa (IDA & IBRD countries),TMN,NA,0,NA,2021,2.5,NA,NA,1.05330626401382,NA,34236890.342,380154.114,NA,NA,NA,11.267015045382,NA,25673,9,NA,5.9675878665686,NA,12.250891971796,NA,NA,1475707612624.83,73.1742831627597,413124452,37.9734957512198,62.0265042487802,NA,NA,10.2089041261741,NA,20.7407242233147,2.66082323687331,NA,NA,NA,NA,NA,NA,441226663,59113814,270647277919.874
Middle East & North Africa (IDA & IBRD countries),TMN,NA,0,NA,2020,2.5,NA,1.0616500377655,1.05319014841584,NA,26962658.35,282665.37,96.7429710472635,NA,NA,11.2729005123336,NA,9530,9,76.3058090209961,5.67853507678882,NA,NA,NA,NA,1258548859986.87,68.2819951992515,407006855,38.2826555709928,61.7173444290072,NA,NA,10.8233465831378,NA,21.195673605404,2.69579740081228,8628823,2.49753413646334,NA,NA,47.1682934045582,NA,416757656,57307023,265488583655.329
Middle East & North Africa (IDA & IBRD countries),TMN,NA,0,NA,2019,2.25,NA,1.04607999324799,1.05338122914025,NA,68779625.6480466,637401,96.6066587820641,NA,3.6776614639663,10.7766653729867,NA,12365,9,75.9245986938477,5.16515372800054,NA,NA,11.8243237468822,78.691406145708,1376425284814.72,62.1181328821376,400574097,38.5825545973957,61.4174454026043,4.04639796217278,NA,11.4031303142077,3,21.7082744936126,2.73786527463696,8628823,2.49393804925654,NA,NA,46.4227968287216,NA,406610320,55652696,273417468069.019
Middle East & North Africa (IDA & IBRD countries),TMN,NA,0,NA,2018,2.25,NA,1.02952003479004,1.0529644436862,1231241306286.97,67240082.9211654,636327.753530167,95.4638239534391,NA,3.69618840261342,11.5620470471239,NA,19837,9,75.5475692749023,5.14709311041241,0.677172520098811,NA,NA,NA,1374528444174.12,54.0850288300426,393806257,38.8780540949785,61.1219459050215,4.18720067263939,NA,11.3292248691762,1.83333333333333,22.6170599229103,2.82632753261161,8628809,2.48952317753238,NA,NA,45.6385414255896,NA,371674482,52793651,263329394731.177
Middle East & North Africa (IDA & IBRD countries),TMN,NA,0,NA,2017,2.25,NA,0.995829999446869,1.05283509778019,1254898969274.46,66657459.79,624693.468,97.2090220439153,54.3911757213547,3.68318269691562,11.947349394161,NA,39358,9,78.6571578979492,5.15398782753934,NA,NA,NA,NA,1448152101336.06,48.44783980914,387152617,39.1797129270393,60.8202870729607,4.23556938916417,NA,12.9424925911868,1.25,23.3400409004829,2.88359089828429,8628809,2.48771528028955,NA,NA,44.8674454377192,NA,378755940,54967044,255252979048.319
Middle East & North Africa (IDA & IBRD countries),TMN,NA,0,NA,2016,2.25,NA,0.995500028133392,1.05237112182931,1234608366024.49,55760221,556552,96.1862988685436,54.9263469993935,3.59009011198031,11.9577706521826,NA,59756,9,77.4299087524414,5.29934916084573,NA,NA,NA,NA,1460438760213.79,42.9199062589646,380687450,39.4831914995858,60.5168085004142,4.34597095675205,NA,11.9313164958566,1.25,23.8743967852946,2.91941141566298,8635069,2.48481743457985,NA,NA,44.0862082283303,NA,366479740,53717953,252296930934.882
Middle East & North Africa (IDA & IBRD countries),TMN,NA,0,NA,2015,2.25,NA,0.960510015487671,1.05245396015795,1152993039880.85,50614910,510478,95.8221472131393,55.0693687475161,3.60748945199792,11.8317576838488,NA,69298,9,76.2279434204102,5.36942129135211,0.685372939504996,NA,12.4021553612323,73.4308639026944,1425098824296.59,38.8357626359331,373867247,39.814796995999,60.185203004001,4.43256249269677,3.8,12.0344483187591,1.25,24.9098511087333,3.00708918580511,8635069,2.48205080932185,8241769.60559045,72503.5047311597,43.2963821134492,NA,360548454,52234556,243964062739.073
Middle East & North Africa (IDA & IBRD countries),TMN,NA,0,NA,2014,2.5,NA,0.96613997220993,1.05242590006671,1208381023587.13,54370978.9070389,571311.141616393,95.3074708474855,49.7277713157075,3.70462057867949,11.5634177318574,NA,NA,9,78.9259567260742,5.43047068078653,NA,NA,NA,NA,1586866949200.36,34.5347066716139,366582958,40.2229007162957,59.7770992837043,4.54760923637918,3.9,10.7238232666349,1.25,25.4326079616172,3.02879445045143,8635068,2.48039436400501,NA,NA,42.4528165846523,NA,354307083,51250896,245077102289.886
Middle East & North Africa (IDA & IBRD countries),TMN,NA,0,NA,2013,2.5,NA,0.978320002555847,1.05223149243577,1190605449717.28,53720922.1459943,556102.5,96.4898865120591,50.5494874295468,3.69084683710067,11.3980145940592,NA,NA,9,76.7549514770508,5.49862034007812,NA,NA,NA,NA,1601616671797.45,29.4936729415444,359233517,40.604132998272,59.395867001728,4.6232133189287,NA,10.6669220295026,1.25,25.6480805481661,3.01941581234112,8635068,2.47873763124969,NA,NA,41.6017009941323,NA,345868405,53118990,235448379917.69
Middle income,MIC,NA,0,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.11927539426491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Middle income,MIC,NA,0,NA,2021,3.42553191489362,NA,NA,1.06397492779416,NA,1018809057.671,9476269.052,NA,NA,NA,6.40554063839439,NA,NA,10,NA,8.54527363104235,NA,10.4187630827554,NA,NA,35845142448794.2,61.1546498215462,5901323889,46.2427076482388,53.7572923517612,NA,NA,5.83583781716433,NA,16.301207516004,2.13672719631554,NA,NA,NA,NA,NA,NA,6475763043,447807598,NA
Middle income,MIC,NA,0,NA,2020,3.43617021276596,NA,1.1297299861908,1.06597775263191,24055090188603,896598138.821,8423706.952,94.0457719426294,NA,NA,7.09636111755168,NA,NA,10,86.7400970458984,7.67945288489604,NA,NA,NA,NA,30468597959817.3,57.6807573604282,5852403578,46.7987011567325,53.2012988432675,NA,NA,5.75241079403607,NA,16.6931529282991,2.17378590471628,78117405.303,33.5673628718931,NA,NA,74.9180487408642,10.6707909929056,6328095021,448875081,NA
Middle income,MIC,NA,0,NA,2019,3.43877551020408,NA,1.12697994709015,1.0692220400294,24705517873245.4,1829781145.42967,14821891.122,93.433649960719,NA,3.7417405761607,5.77480177744996,NA,NA,10,86.5093231201172,7.14892203370326,NA,NA,18.1663315991111,73.6584836486605,31590337549585.4,50.3074497791829,5797827540,47.3655531639839,52.6344468360161,8.69253429522202,NA,6.04228803151939,5.91346153846154,17.4138122603157,2.24542780767034,78117097.27,33.6047272068522,NA,NA,74.2197002016176,10.9391285939797,6302459865,461069486,NA
Middle income,MIC,NA,0,NA,2018,3.40625,NA,1.11380004882813,1.07093464491899,23813838883937.3,1768699377.68575,14532144.2865011,92.8441604865296,NA,3.71098461091886,5.91547186144178,NA,NA,10,86.0254135131836,7.14509690345271,5.58259979325035,NA,NA,NA,30904257823566.6,44.4559249466917,5740015870,47.9459368437497,52.0540631562503,8.76850112472997,NA,6.17988208796334,5.60576923076923,17.85593230626,2.28937151777197,78117126.2,33.6430804308038,NA,NA,73.479608751915407,11.344727671231,6049143734,472161276,NA
Middle income,MIC,NA,0,NA,2017,3.41666666666667,NA,1.1039400100708,1.07386036302056,23115218246079.5,1614247595.69031,13655292.138,91.6341944203766,52.7711005231656,3.61714351698001,6.01541897864713,NA,NA,10,85.9203414916992,7.14619366780208,NA,NA,NA,NA,29057051626350.4,40.4517193283126,5679375318,48.5336633285563,51.4663366714437,8.68127080870398,NA,6.54577253925883,5.40384615384615,18.5052690358769,2.36544723919569,78117103.2,33.6786916325467,NA,NA,72.7033528555114,11.3469660285543,5866983911,488573726,NA
Middle income,MIC,NA,0,NA,2016,3.42708333333333,NA,1.09838998317719,1.07604319219404,21976951384002.5,1454072505,12849372,90.5311589909353,52.3761920879051,3.56114943780547,6.05801870198914,NA,NA,10,85.6507263183594,7.18655661326849,NA,NA,NA,NA,26449058918691.4,37.788479713401,5616265003,49.1266912416872,50.8733087583128,8.82524022837549,NA,6.70554467555872,4.99038461538461,19.0732881806044,2.38752136338569,78123657.9,33.7327606802139,NA,NA,71.88942701824,11.2163748328261,5635222499,498820618,NA
Middle income,MIC,NA,0,NA,2015,3.49019607843137,NA,1.08800005912781,1.07567939656648,20968708237942.4,1336385833,12127023,89.556045024463,54.7386247167631,3.58052129580775,5.95412864526898,NA,23827,9.5,85.0780410766602,7.22908163879998,5.69571577208356,NA,20.4752821695706,70.9327659804805,26209560891294.8,34.7054766821165,5552696141,49.7252682127718,50.2747317872282,8.91134252181256,5.5,6.70513629411874,4.86538461538461,18.9601650504391,2.38265839581832,78123979.8,33.7580815038984,76655240.2320914,1333276.18813261,71.0754387476814,11.4354546279026,5328619454,529244023,3967298107799.03
Middle income,MIC,NA,0,NA,2014,3.49019607843137,NA,1.08667004108429,1.07853681695732,20127174242066,1214945661.05654,11443594.7617628,88.1492007595892,53.7239463390084,3.64702995409976,5.77577878287336,NA,NA,9,84.8909225463867,7.28364008497404,NA,NA,NA,NA,27662207338671.7,31.975852732882,5487659096,50.3337825333031,49.6662174666969,9.19477454995222,5.4,6.79188053976256,4.625,19.6357217042502,2.41963588537249,78119881.221,33.8053736456018,NA,NA,70.2466390146638,11.6092968885005,5200040836,568243944,NA
Middle income,MIC,NA,0,NA,2013,3.52678571428571,NA,1.0726900100708,1.07860605210154,19140266471120.2,1115029591.57324,10579105.9083087,87.663893083458,56.1019904911885,3.64143465028749,5.80564390983927,NA,NA,9,84.3459320068359,7.35275628189084,NA,NA,NA,NA,26753522183962,29.5864199578505,5421202357,50.9453625333191,49.0546374666809,9.48016355872229,NA,6.77298306321512,4.49038461538461,19.7414104905761,2.43146541728478,78120852.683,33.8504727289091,NA,NA,69.3950740527403,11.9390931085558,4959399325,601137902,NA
North America,NAC,NA,0,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78842962497474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North America,NAC,NA,0,NA,2021,NA,NA,NA,1.04854723142703,NA,691104000,8576845.076,NA,NA,NA,5.58651063746087,NA,NA,11,NA,10.1315467264889,NA,10.3819769789487,NA,NA,25310703498717.4,91.8631322651679,370203720,17.2500846671422,82.7499153328578,NA,6.3,7.68159479932748,NA,10.8547953210735,1.64001837178344,NA,NA,NA,NA,NA,11.4140658189137,395343000,109385000,3252732822493.74
North America,NAC,NA,0,NA,2020,NA,NA,1.28861999511719,1.04763536027754,17681900443302.7,397121000,6687141,100,NA,NA,8.20520334128561,NA,NA,11,NA,10.0733301005421,NA,NA,NA,NA,22712784167568.4,90.7906948436444,369602177,17.4464142570026,82.5535857429974,NA,6,7.61194062400547,NA,10.7554883563362,1.61783888728239,18113064,36.2569303570064,NA,NA,20.4052819004007,10.4300165846341,384950144,115164000,3194969900830.79
North America,NAC,NA,0,NA,2019,NA,NA,1.27485001087189,1.04754178490637,18456994946412.7,1020089000,11315014,100,NA,14.7486452373047,3.88989523682362,NA,NA,11,NA,8.58693693719293,NA,NA,5.25639382108827,88.2883765535651,23130414629482.3,89.6808050999081,365995094,17.6383109734061,82.3616890265939,15.6581538373569,4.7,8.90044666716289,10,11.245335740484,1.68188949481597,18113064,36.2589719773529,NA,NA,20.2061392815705,10.1993571742228,390196950,120052000,3133245009722.8
North America,NAC,NA,0,NA,2018,NA,NA,1.26715004444122,1.04653836951293,18070545385255,980528000,11130969,100,NA,15.2634495216507,4.11149416638579,NA,NA,11,NA,8.57833768686756,9.77232311080093,NA,NA,NA,22265612481783,89.1149711639375,363967201,17.8269355911881,82.1730644088119,15.3231393966292,4.6,8.66899715897709,10,11.4466659763664,1.70729038082431,18113064,36.2610141497871,NA,NA,20.0941818015991,10.2559392560956,381453000,124175000,3036203733176.69
North America,NAC,NA,0,NA,2017,NA,NA,1.2640700340271,1.04862426846408,17663059381049,940807001,11082914,100,7.31107473304245,14.8935227288651,4.57664037552482,NA,NA,11,NA,8.52282839804625,NA,NA,NA,NA,21133744509244.1,87.8181718445366,361731237,18.0103601945109,81.9896398054891,15.6069650321006,4.9,8.69268676877178,10,11.6479625402105,1.74388843820394,18113064,36.2630557701336,NA,NA,19.9707369774655,11.6716818481694,371870997,130787883,2993704656211.48
North America,NAC,NA,0,NA,2016,NA,NA,1.25621998310089,1.04744154280114,17154847115701.6,909445425,11000033,100,7.32104817008399,15.1743754852458,5.10221714750395,NA,NA,11,NA,8.3829949253324,NA,NA,NA,NA,20230005494907.4,86.1046615931719,359245796,18.1912299930992,81.8087700069008,14.7782951198771,5,8.88952386450799,10,12.0386553539516,1.79746982987638,18113064,36.2816605738267,NA,NA,19.8335188348034,11.0492409953445,369053891,136518871,2989169301239.06
North America,NAC,NA,0,NA,2015,NA,NA,1.26192998886108,1.04826174551176,17046137362055.7,878450302,10820701,100,7.97334958729461,15.5660551863451,5.45797401549928,NA,NA,11,NA,8.33571232765692,9.7226440846939,NA,5.64536217425658,88.0955223591383,19769184098217.1,76.0897390827157,356507139,18.3669063071806,81.6330936928194,14.2597693735794,4.6,9.11280443184729,10,12.2292021450936,1.81917933202715,18113064,36.2838507057668,18100257.2035744,200598.528228731,19.6823209480185,11.3281148307506,361904000,140472271,2934780215724.92
North America,NAC,NA,0,NA,2014,NA,NA,1.26391005516052,1.04826426296312,16478716826058.7,838238607,10846743,100,8.14222564803899,16.0188436765389,6.2509158228254,NA,NA,11,NA,8.14309103107449,NA,NA,NA,NA,19362844040439.9,74.4025684229669,353888902,18.540128049178,81.459871950822,13.8697977066911,4.1,9.43851834635358,10,12.3391915166642,1.83716452551438,18113064,36.2709484160162,NA,NA,19.5377713014209,11.0079030716063,351445491,144927834,2889647971095.84
