Id,Target,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age
ID_23c36223e,4,220000,0,6,0,1,1,0,,0,2,2,1,1,2,1,3,4,4,4,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6be24debb,2,2,0,4,yes,15,no,14.5,1,0,0,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,7
ID_2092b2c88,4,220000,0,6,0,1,1,0,,0,2,2,1,1,2,1,3,4,4,4,15,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6be24debb,2,2,0,4,yes,15,no,14.5,0,0,0,0,0,0,0,1,0,3,1.3333334,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,42
ID_77327ebba,4,220000,0,6,0,1,1,0,,0,2,2,1,1,2,1,3,4,4,4,6,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6be24debb,2,2,0,4,yes,15,no,14.5,0,0,1,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,13
ID_c08623b3e,4,,0,6,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,3,,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0f1498e60,0,2,1,2,yes,5,no,4,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,63
ID_b24c9ec2f,4,,0,6,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,5,,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0f1498e60,0,2,1,2,yes,5,no,4,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,69
ID_b4e167847,4,,0,4,0,1,1,0,,1,1,2,1,1,2,2,2,4,4,4,15,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9a218481d,2,2,0,4,yes,12,no,13.5,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,26
ID_0102dc04b,4,,0,4,0,1,1,0,,1,1,2,1,1,2,2,2,4,4,4,0,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9a218481d,2,2,0,4,yes,12,no,13.5,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,2
ID_b0dd78161,4,,0,4,0,1,1,0,,1,1,2,1,1,2,2,2,4,4,4,0,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9a218481d,2,2,0,4,yes,12,no,13.5,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,4
ID_8117fd938,4,,0,4,0,1,1,0,,1,1,2,1,1,2,2,2,4,4,4,12,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9a218481d,2,2,0,4,yes,12,no,13.5,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,30
ID_5e81508a5,4,,0,5,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,6,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,b670a5ea9,0,2,1,2,yes,no,6,6,0,0,1,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,64
ID_fac8fce07,4,,0,5,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,6,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,b670a5ea9,0,2,1,2,yes,no,6,6,0,0,1,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,69
ID_c5482ae8c,4,,0,6,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,5,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,a0e16f6bf,0,4,0,4,no,3,no,5.75,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,28
ID_8b24a6c34,4,,0,6,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,3,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,a0e16f6bf,0,4,0,4,no,3,no,5.75,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,60
ID_985197659,4,,0,6,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,11,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,a0e16f6bf,0,4,0,4,no,3,no,5.75,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,22
ID_5d232926d,4,,0,6,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,4,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a0e16f6bf,0,4,0,4,no,3,no,5.75,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,59
ID_816cb380d,2,,0,3,0,1,1,0,,0,2,2,2,1,3,2,3,5,5,5,0,,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4116e3130,3,2,0,5,1.5,6,no,6,1,0,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,3
ID_921af1fce,2,,0,3,0,1,1,0,,0,2,2,2,1,3,2,3,5,5,5,6,,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4116e3130,3,2,0,5,1.5,6,no,6,0,0,1,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,38
ID_84a3fe538,2,,0,3,0,1,1,0,,0,2,2,2,1,3,2,3,5,5,5,7,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4116e3130,3,2,0,5,1.5,6,no,6,0,0,0,1,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,17
ID_0e9625c65,2,,0,3,0,1,1,0,,0,2,2,2,1,3,2,3,5,5,5,3,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4116e3130,3,2,0,5,1.5,6,no,6,0,1,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,10
ID_828f946c5,2,,0,3,0,1,1,0,,0,2,2,2,1,3,2,3,5,5,5,6,,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4116e3130,3,2,0,5,1.5,6,no,6,0,0,1,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,40
ID_1ff7a99f0,2,,0,4,0,1,1,0,,1,1,2,0,1,1,1,2,3,3,3,6,,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4a1a39984,1,2,0,3,0.5,6,no,6,0,0,1,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,29
ID_11821ba77,2,,0,4,0,1,1,0,,1,1,2,0,1,1,1,2,3,3,3,6,,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4a1a39984,1,2,0,3,0.5,6,no,6,0,0,1,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,26
ID_69592cb6b,2,,0,4,0,1,1,0,,1,1,2,0,1,1,1,2,3,3,3,0,,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4a1a39984,1,2,0,3,0.5,6,no,6,1,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,3
ID_11624a354,4,,0,4,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,3,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5fd40ddd3,0,3,0,3,no,yes,no,3.3333333,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,43
ID_86a362e73,4,,0,4,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,6,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5fd40ddd3,0,3,0,3,no,yes,no,3.3333333,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,23
ID_a0ec9c278,4,,0,4,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,1,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5fd40ddd3,0,3,0,3,no,yes,no,3.3333333,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,60
ID_670743a39,4,,0,5,0,1,1,0,,0,3,3,0,2,2,0,5,5,5,5,9,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f90ed7a26,0,5,0,5,no,9,no,11,0,0,0,0,0,1,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,50
ID_57709b22f,4,,0,5,0,1,1,0,,0,3,3,0,2,2,0,5,5,5,5,14,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,f90ed7a26,0,5,0,5,no,9,no,11,0,0,0,0,0,0,0,1,0,3,1.6666666,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,50
ID_6f2adb869,4,,0,5,0,1,1,0,,0,3,3,0,2,2,0,5,5,5,5,13,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f90ed7a26,0,5,0,5,no,9,no,11,0,0,0,0,0,0,0,1,0,3,1.6666666,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,22
ID_db48ba954,4,,0,5,0,1,1,0,,0,3,3,0,2,2,0,5,5,5,5,8,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,f90ed7a26,0,5,0,5,no,9,no,11,0,0,0,1,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,21
ID_9eb6e20dd,4,,0,5,0,1,1,0,,0,3,3,0,2,2,0,5,5,5,5,11,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,f90ed7a26,0,5,0,5,no,9,no,11,0,0,0,0,1,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,24
ID_0acb1c97f,4,,0,7,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,11,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,f97932c13,0,4,0,4,no,9,no,9.25,0,0,0,0,1,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,1,22
ID_aff482f09,4,,0,7,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,6,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,f97932c13,0,4,0,4,no,9,no,9.25,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,1,60
ID_e811b3917,4,,0,7,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,9,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f97932c13,0,4,0,4,no,9,no,9.25,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,1,56
ID_31cfde450,4,,0,7,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,11,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,f97932c13,0,4,0,4,no,9,no,9.25,0,0,0,0,1,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,1,23
ID_8acdeefb7,2,70000,0,4,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,6,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.69E+93,0,2,0,2,no,11,no,8.5,0,0,1,0,0,0,0,0,0,3,0.66666669,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,52
ID_6cf4d84df,2,70000,0,4,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,11,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.69E+93,0,2,0,2,no,11,no,8.5,0,0,0,0,1,0,0,0,0,3,0.66666669,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,55
ID_29be54e4f,4,100000,0,6,0,1,1,1,1,0,4,4,0,1,1,0,5,5,5,5,7,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3e769378e,1,4,0,5,0.25,12,no,8,0,0,0,1,0,0,0,0,0,4,1.25,0,1,0,0,0,0,1,1,6,0,0,0,0,0,1,0,1,23
ID_066ffc28f,4,100000,0,6,0,1,1,1,1,0,4,4,0,1,1,0,5,5,5,5,6,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3e769378e,1,4,0,5,0.25,12,no,8,0,0,1,0,0,0,0,0,0,4,1.25,0,1,0,0,0,0,1,1,6,0,0,0,0,0,1,0,1,44
ID_9750f0adc,4,100000,0,6,0,1,1,1,1,0,4,4,0,1,1,0,5,5,5,5,5,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3e769378e,1,4,0,5,0.25,12,no,8,0,1,0,0,0,0,0,0,0,4,1.25,0,1,0,0,0,0,1,1,6,0,0,0,0,0,1,0,1,14
ID_7c8cc8d1c,4,100000,0,6,0,1,1,1,1,0,4,4,0,1,1,0,5,5,5,5,12,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3e769378e,1,4,0,5,0.25,12,no,8,0,0,0,0,0,0,1,0,0,4,1.25,0,1,0,0,0,0,1,1,6,0,0,0,0,0,1,0,1,45
ID_f5289434c,4,100000,0,6,0,1,1,1,1,0,4,4,0,1,1,0,5,5,5,5,7,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3e769378e,1,4,0,5,0.25,12,no,8,0,0,0,1,0,0,0,0,0,4,1.25,0,1,0,0,0,0,1,1,6,0,0,0,0,0,1,0,1,22
ID_b0e5f3f4b,4,,0,5,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,6,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c5de42000,0,2,0,2,no,3,no,4.5,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,57
ID_bf2c51b33,4,,0,5,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,3,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c5de42000,0,2,0,2,no,3,no,4.5,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,61
ID_cb376b633,4,32000,0,4,0,1,1,0,,2,1,3,0,1,1,2,2,4,4,4,12,,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,259b9a0c9,2,2,0,4,yes,12,no,11,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,38
ID_81b55bfe2,4,32000,0,4,0,1,1,0,,2,1,3,0,1,1,2,2,4,4,4,10,,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,259b9a0c9,2,2,0,4,yes,12,no,11,0,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,31
