id,cohort,knowledge.t1,theories.t1,biasworry.t1,strategy_use,knowledge.t2,theories.t2,biasworry.t2,strategy_intend,strat.t2,centrality,respect,rank,gender_d,race,race_white,race_black,education,education_ba,yearsworked,yearsworked_5y,yearsworked_10y,frequency_white,frequency_black,frequency_asian,frequency_hispanic,frequency_gay,frequency_trans,facilduo_gender,facilduo_race,facilduo_le,facilduo_relatedle,facilduo_relatedle_nole,attendance,session_year,session_month,session_day,substitution_use,perspective_use,exposure_use,individuation_use,mindful_use,substitution_intend,perspective_intend,exposure_intend,individuation_intend,mindful_intend,knowledge_bias.t1,knowledge_race.t1,knowledge_culture.t1,theories1.t1,theories2.t1,knowledge_bias.t2,knowledge_race.t2,knowledge_culture.t2,theories1.t2,theories2.t2,biasworry_white.t1,biasworry_black.t1,biasworry_asian.t1,biasworry_hispanic.t1,biasworry_lgb.t1,biasworry_trans.t1,biasworry_white.t2,biasworry_black.t2,biasworry_asian.t2,biasworry_hispanic.t2,biasworry_lgb.t2,biasworry_trans.t2,strat_know.t2,strat_efficacy.t2,strat_mot.t2,centrality1,centrality2,centrality3,respect1,respect2,respect3,respect4
s4874,2,4,7,5,2.6,4.666666666666667,7,2.6,6,5,3.6666666666666665,5.25,0,0,black,0,1,Graduate degree,1,18,1,1,5,5,5,5,5,3,mm,bw,0,1,1,43,2020,10,23,0,5,0,5,3,6,6,6,6,6,6,2,4,7,7,6,2,6,7,7,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,5,2,4,6,4,4,7
s4900,2,1,7,1,0,5,3,4,3,3.6666666666666665,1,1,1,NA,NA,NA,NA,Bachelors degree,1,27,1,1,3,3,3,3,3,3,ff,bw,0,1,1,56,2020,11,23,0,0,0,0,0,3,3,3,3,3,1,1,1,7,7,7,4,4,1,5,1,1,1,1,1,1,4,4,4,4,4,4,3,3,5,1,1,1,1,1,1,1
s4986,2,3,5,2,3,3,4,4,3,3,5,3.25,0,1,hispanic,0,0,Graduate degree,1,12,1,1,5,5,3,5,5,5,mf,bw,0,1,1,49,2020,10,26,4,2,3,3,3,3,3,3,3,3,3,3,3,5,5,2,4,3,4,4,2,2,2,2,2,2,4,4,4,4,4,4,3,3,3,5,5,5,3,3,3,4
s5054,2,3.3333333333333335,3,3.2,1.8,3.3333333333333335,6.5,1.4,2,4.333333333333333,4,6.5,0,0,white,1,0,Bachelors degree,1,26,1,1,5,5,3,4,4,3,ff,bw,0,0,0,55,2020,11,18,3,2,0,1,3,2,2,2,2,2,3,3,4,3,3,2,4,4,6,7,2,3,3,3,3,4,1,1,1,1,1,3,5,5,3,4,4,4,5,7,7,7
s5382,2,1.6666666666666667,5.5,1,4.8,3,4,1,4.2,3,3,4.5,1,NA,NA,NA,NA,Bachelors degree,1,22,1,1,4,4,4,4,4,2,ff,bw,1,1,0,49,2020,11,24,0,6,6,6,6,0,6,3,6,6,2,1,2,4,7,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,1,4,4,6,4,4
s5446,2,4,4,4,3,4,4,3.8,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,30,1,1,3,3,3,3,3,3,mm,bw,0,1,1,53,2020,11,25,3,3,3,3,3,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,4,4,4,4,4,4
s5486,2,2.6666666666666665,3.5,2,3.2,2.6666666666666665,5.5,3.6,3,4,4.666666666666667,6,1,1,white,1,0,Bachelors degree,1,27,1,1,4,4,4,4,2,1,mm,bw,0,1,1,49,2020,10,27,3,3,3,4,3,3,3,3,3,3,4,2,2,4,3,2,3,3,6,5,2,2,2,2,2,2,4,4,4,3,4,3,4,4,4,4,5,5,6,6,6,6
s5501,2,2,6,2,0,4,2,3,0,4,4,5.75,1,1,black,0,1,Graduate degree,1,21,1,1,3,3,2,3,3,1,mm,bw,0,1,1,43,2020,10,23,0,0,0,0,0,0,0,0,0,0,2,2,2,6,6,4,4,4,2,2,2,2,2,2,2,2,2,3,3,3,3,3,5,3,4,4,4,4,6,6,6,5
s5566,2,3,5,1,0.4,3.6666666666666665,5,1,0,2.6666666666666665,5.666666666666667,4.5,0,1,hispanic,0,0,Bachelors degree,1,26,1,1,5,5,3,5,3,1,mf,bw,0,0,0,14,2021,1,14,0,2,0,0,0,0,0,0,0,0,3,3,3,5,5,3,4,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,5,6,6,5,6,6,1
s5853,2,4,4,4,0,3.6666666666666665,5,1.8,3,4.666666666666667,4,4,0,1,hispanic,0,0,Bachelors degree,1,13,1,1,5,5,5,5,5,2,mf,bw,0,1,1,56,2020,11,9,0,0,0,0,0,3,3,3,3,3,4,4,4,4,4,1,4,6,5,5,4,4,4,4,4,4,2,2,2,1,2,2,4,5,5,4,4,4,4,4,4,4
s5948,2,1,5,1,2.4,2,5.5,1,2.8,4,4,6,0,1,white,1,0,Bachelors degree,1,23,1,1,5,5,5,5,3,3,mf,bw,0,0,0,52,2020,10,29,2,3,3,2,2,2,3,3,3,3,1,1,1,5,5,4,1,1,7,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,5,5,6,6,6,6
s6262,2,1,4,1,1.6,3.6666666666666665,4,1,2,3,5.666666666666667,6.5,NA,1,NA,NA,NA,Bachelors degree,1,20,1,1,3,3,3,3,3,3,ff,bw,0,1,1,50,2020,10,30,2,0,0,0,6,0,0,2,2,6,1,1,1,4,4,5,4,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,6,6,5,7,6,7,6
s6415,2,2,7,1,3,3.6666666666666665,6,1,3.6,3.3333333333333335,6,6.5,0,1,white,1,0,Some college,0,15,1,1,5,5,5,5,3,2,mf,bw,0,0,0,48,2020,11,12,0,6,0,3,6,6,6,0,3,3,1,1,4,7,7,3,4,4,6,6,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,6,6,6,5,7,7,7
s6480,2,4,4,4,3.2,5,3,5,3.6,5,6.333333333333333,5.5,0,1,white,1,0,Associates degree,0,3,0,0,2,5,1,1,1,1,mf,ww,0,0,0,47,2020,11,2,2,6,2,3,3,4,4,3,4,3,4,4,4,4,4,5,5,5,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,7,5,7,7,5,5,5
s6578,2,1,6,1,3.6,3.6666666666666665,5,1,4,3,3,4,0,1,white,1,0,Bachelors degree,1,25,1,1,4,4,3,5,3,3,mf,bw,0,1,1,34,2020,12,9,0,6,0,6,6,6,6,2,0,6,1,1,1,7,5,4,1,6,5,5,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,6,1,5,4,5,2
s6659,2,1,7,1,0.6,1,5,1,2.2,4,4.333333333333333,3.5,0,1,NA,NA,NA,Bachelors degree,1,20,1,1,2,4,1,4,3,2,NA,NA,0,0,0,30,2020,12,1,0,0,0,0,3,0,3,1,1,6,1,1,1,7,7,1,1,1,3,7,1,1,1,1,1,1,1,1,1,1,1,1,5,4,3,4,5,4,3,4,3,4
s6687,2,3.6666666666666665,4,1,4.2,4,4,4,2,3,4,4.75,0,1,hispanic,0,0,Bachelors degree,1,3,0,0,4,4,4,4,4,4,mm,bw,0,1,1,35,2020,12,3,6,6,6,1,2,1,3,2,2,2,3,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,7,4,1,6,6,6,1
s3994,2,1,4,4,1.8,4,4,5,1.8,3,5,6,0,1,white,1,0,Associates degree,0,26,1,1,3,4,2,4,3,1,mf,bw,0,1,1,50,2020,11,10,0,5,2,2,0,3,3,3,0,0,1,1,1,4,4,4,5,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,3,3,3,5,5,5,6,6,6,6
s4060,2,4,4,4,4,4,5,2.8,3.2,3,4,4,1,NA,NA,NA,NA,Graduate degree,1,21,1,1,2,4,0,3,3,2,mm,bw,0,1,1,43,2020,10,23,5,4,3,4,4,3,3,3,3,4,4,4,4,4,4,5,4,3,5,5,4,4,4,4,4,4,4,3,3,3,2,3,3,3,3,4,4,4,4,4,4,4
s4228,2,4,4,4,0,4,4,4,0,3,4,4,0,NA,NA,NA,NA,NA,NA,15,1,1,3,3,3,3,3,3,mf,bw,1,1,0,52,2020,11,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4
s4257,2,4,5,1,0,3,6,1.4,0.8,2,2.3333333333333335,7,0,1,white,1,0,Graduate degree,1,25,1,1,5,5,3,5,3,1,ff,bw,1,1,0,49,2020,11,24,0,0,0,0,0,0,1,1,1,1,4,4,4,5,5,3,3,3,5,7,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,3,3,7,7,7,7
s4278,2,6.666666666666667,6.5,6,2.4,1,4.5,5.4,1,4,2,3.75,0,NA,white,1,0,Bachelors degree,1,3,0,0,5,5,3,5,4,4,mf,bw,0,0,0,54,2020,10,28,2,4,2,3,1,1,2,0,1,1,6,7,7,6,7,1,1,1,3,6,6,6,6,6,6,6,7,7,6,6,4,4,4,4,4,2,1,3,1,6,6,2
s4296,2,2.3333333333333335,7,1,3.2,4,4,3.6,3,5,7,7,0,0,black,0,1,Graduate degree,1,21,1,1,5,5,1,3,3,3,mf,bw,1,1,0,52,2020,11,4,5,4,2,1,4,3,3,3,3,3,1,1,5,7,7,4,5,3,2,6,1,1,1,1,1,1,5,4,4,2,4,4,5,5,5,7,7,7,7,7,7,7
s4330,2,1,7,1,2.2,1.6666666666666667,6.5,1,6,4.333333333333333,1,4.5,0,1,hispanic,0,0,High school graduate,0,30,1,1,4,4,3,4,3,3,mf,bw,1,1,0,52,2020,11,4,3,2,0,0,6,6,6,6,6,6,1,1,1,7,7,2,1,2,7,6,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,1,1,1,4,1,6,7
s4501,2,1.3333333333333333,7,1,6,5,1,1,6,5,1,1,0,1,black,0,1,Associates degree,0,3,0,0,4,5,3,4,4,3,mf,ww,0,0,0,47,2020,11,2,6,6,6,6,6,6,6,6,6,6,1,1,2,7,7,7,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1
s4520,2,1,7,1,0,1,7,1.2,0,1,6,1,NA,NA,NA,NA,NA,Graduate degree,1,18,1,1,1,1,1,1,1,1,ff,bw,0,1,1,26,2020,12,14,0,0,0,0,0,0,0,0,0,0,1,1,1,7,7,1,1,1,7,7,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,7,7,1,1,1,1
s4610,2,5.333333333333333,4,5.2,3.2,5,5.5,3.8,4,4,7,6.25,0,0,white,1,0,Bachelors degree,1,19,1,1,2,5,1,3,3,1,mf,bw,0,0,0,53,2020,11,11,2,6,3,2,3,6,6,1,2,5,6,5,5,3,5,6,6,3,5,6,5,6,5,5,5,5,4,6,5,4,2,2,4,4,4,7,7,7,6,7,7,5
s4700,2,4.666666666666667,4,3.8,0.4,2.3333333333333335,4.5,1,6,4.666666666666667,6.666666666666667,6.75,NA,NA,NA,NA,NA,NA,NA,2,0,0,5,5,5,5,3,3,mm,bw,0,1,1,43,2020,10,23,0,2,0,0,0,6,6,6,6,6,4,5,5,3,5,1,1,5,2,7,1,5,3,5,3,3,1,1,1,1,1,1,5,4,5,6,7,7,6,7,7,7
s4724,2,2.3333333333333335,6,1,0,3.6666666666666665,1,1,0,3,1,1,NA,0,multi,0,0,Graduate degree,1,25,1,1,3,3,3,3,3,1,mm,bw,0,1,1,31,2020,12,21,0,0,0,0,0,0,0,0,0,0,3,2,2,6,6,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1
s4748,2,4,3.5,1,1.8,1,5.5,1,5,4,4.666666666666667,4,0,NA,NA,NA,NA,Bachelors degree,1,2,0,0,5,5,3,5,1,1,mm,bw,0,1,1,49,2020,10,27,2,2,2,2,1,5,5,5,5,5,4,3,5,4,3,1,1,1,4,7,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,4,5,4,4,4,4
s4798,2,4,4,4,0,4.666666666666667,3,4,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,25,1,1,3,3,3,3,3,3,mf,bw,0,1,1,13,2020,12,22,0,0,0,0,0,3,3,3,3,3,4,4,4,4,4,4,5,5,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
s4904,2,1.3333333333333333,7,1.2,1.2,2,7,1,3,5,2,1,NA,NA,NA,NA,NA,NA,NA,2,0,0,4,5,3,4,3,2,mf,bw,0,1,1,34,2020,12,9,0,0,0,0,6,3,3,3,3,3,1,2,1,7,7,1,1,4,7,7,1,1,2,1,1,1,1,1,1,1,1,1,5,5,5,1,4,1,1,1,1,1
s5137,2,4,4,4,0,3.6666666666666665,2.5,2.4,5,5,4,4,0,1,white,1,0,Graduate degree,1,18,1,1,4,4,3,4,2,2,mm,bw,0,1,1,49,2020,10,27,0,0,0,0,0,5,5,5,5,5,4,4,4,4,4,1,5,5,2,3,4,4,4,4,4,4,1,2,1,1,4,4,5,5,5,4,4,4,4,4,4,4
s5149,2,1.3333333333333333,6.5,1,5.2,4.666666666666667,4,3.6,6,4.333333333333333,5,4.25,NA,1,white,1,0,Bachelors degree,1,13,1,1,3,5,3,5,3,3,mf,bw,1,1,0,52,2020,11,4,6,4,4,6,6,6,6,6,6,6,1,1,2,6,7,4,5,5,2,6,1,1,1,1,1,1,4,4,4,4,3,3,4,5,4,5,5,5,5,4,6,2
s5227,2,4,4,4,0,4,3,4,4.4,3,4,4,0,NA,NA,NA,NA,NA,NA,20,1,1,3,3,3,3,3,3,mm,bw,0,1,1,53,2020,11,25,0,0,0,0,0,3,3,6,4,6,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4
s5281,2,4,4,4,0,4.333333333333333,3,4.2,2.2,4,3,1,0,NA,NA,NA,NA,High school graduate,0,25,1,1,3,3,3,4,1,1,mf,bw,0,1,1,50,2020,11,6,0,0,0,0,0,3,6,0,0,2,4,4,4,4,4,6,2,5,3,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,2,1,1,1,1
s5283,2,4,4,4,2,3.6666666666666665,6.5,1,6,5,4,4,0,0,multi,0,0,Associates degree,0,2,0,0,5,5,5,5,3,3,mf,bw,0,0,0,52,2020,10,29,2,2,2,2,2,6,6,6,6,6,4,4,4,4,4,7,2,2,7,6,4,4,4,4,4,4,1,1,1,1,1,1,5,5,5,4,4,4,4,4,4,4
s5413,2,1,5,1,0,4.666666666666667,3.5,3,1,2.6666666666666665,4,3.25,0,NA,NA,NA,NA,NA,NA,18,1,1,3,5,1,2,1,1,ff,bw,0,1,1,56,2020,11,23,0,0,0,0,0,1,1,0,1,2,1,1,1,4,6,5,5,4,2,5,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,4,4,4,4,4,4,1
s5448,2,2.6666666666666665,4,1,0,3.3333333333333335,3.5,3.4,2.6,4,1,4.5,NA,NA,NA,NA,NA,NA,NA,3,0,0,4,5,2,4,3,3,mf,bw,0,1,1,56,2020,11,9,0,0,0,0,0,2,2,2,2,5,2,1,5,4,4,4,2,4,3,4,1,1,1,1,1,1,4,4,4,3,4,2,3,5,4,1,1,1,4,5,4,5
s5454,2,1.3333333333333333,6,2,2.2,4.666666666666667,4,3.2,2.4,3,5.333333333333333,5,NA,NA,hispanic,0,0,Graduate degree,1,20,1,1,4,4,3,3,3,1,mm,bw,0,1,1,35,2020,12,3,0,2,4,2,3,3,2,2,2,3,2,1,1,6,6,5,4,5,5,3,2,2,2,2,2,2,4,4,3,4,4,1,3,3,3,4,6,6,4,6,6,4
s5541,2,4,4,4,0,3.6666666666666665,5.5,1.2,4,4,4,4,0,1,white,1,0,Bachelors degree,1,17,1,1,2,4,1,2,1,1,mf,bw,0,0,0,48,2020,11,12,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,5,1,5,6,5,4,4,4,4,4,4,1,1,2,1,1,1,4,4,4,4,4,4,4,4,4,4
s5632,2,2,7,1,2.2,1.3333333333333333,7,1,2,2.6666666666666665,2.6666666666666665,5,0,1,NA,NA,NA,Bachelors degree,1,24,1,1,4,4,3,4,3,2,mf,bw,0,1,1,56,2020,11,9,0,6,1,2,2,2,2,2,2,2,1,1,4,7,7,1,1,2,7,7,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,4,3,5,5,5,5
s5732,2,3,7,1,0,2.3333333333333335,7,1,0,4,5.666666666666667,5,1,1,hispanic,0,0,Graduate degree,1,27,1,1,5,5,2,5,3,2,ff,bw,1,1,0,37,2020,10,22,0,0,0,0,0,0,0,0,0,0,4,1,4,7,7,1,2,4,7,7,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,6,6,5,6,7,6,1
s5836,2,2,6,2,2.6,3,4.5,1,2,3,2.6666666666666665,5.75,0,1,white,1,0,Bachelors degree,1,2,0,0,1,5,0,5,4,3,mm,bw,0,1,1,53,2020,11,25,0,4,0,4,5,2,2,2,2,2,2,2,2,6,6,4,3,2,5,4,2,2,2,2,2,2,1,1,1,1,1,1,3,3,3,2,4,2,6,6,5,6
s5958,2,1,3,1,0,5,3,5,6,4,6,7,NA,0,NA,NA,NA,NA,NA,17,1,1,4,4,4,4,3,3,ff,bw,0,1,1,50,2020,10,30,0,0,0,0,0,6,6,6,6,6,1,1,1,3,3,5,5,5,3,3,1,1,1,1,1,1,5,5,5,5,5,5,4,4,4,7,7,4,7,7,7,7
s6044,2,1,4.5,1,3,2.6666666666666665,7,1,3,4.333333333333333,5,5.75,0,1,white,1,0,Bachelors degree,1,23,1,1,5,5,5,5,3,2,mf,bw,0,0,0,52,2020,10,29,3,3,3,3,3,3,3,3,3,3,1,1,1,3,6,5,1,2,7,7,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,4,6,5,7,6,4,6
s6189,2,4,3.5,1,3.6,4.333333333333333,5,3,6,3,4.666666666666667,7,0,0,white,1,0,Bachelors degree,1,14,1,1,5,5,3,5,5,3,mm,bw,0,1,1,53,2020,11,25,0,6,0,6,6,6,6,6,6,6,4,3,5,2,5,5,3,5,4,6,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,5,4,5,7,7,7,7
s6219,2,1,7,1,1,4.333333333333333,2.5,1,6,5,1,1,0,0,black,0,1,Graduate degree,1,25,1,1,4,4,3,4,3,2,mm,bw,0,1,1,53,2020,11,25,0,2,0,0,3,6,6,6,6,6,1,1,1,7,7,5,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1
s6237,2,4,3,4.4,3,5.333333333333333,2.5,2.2,4.2,4,1.6666666666666667,1,0,0,white,1,0,Bachelors degree,1,29,1,1,4,4,4,4,4,2,mf,bw,0,0,0,52,2020,10,29,3,3,3,3,3,4,4,4,4,5,4,4,4,3,3,6,6,4,3,2,4,4,5,4,4,5,2,2,2,2,2,3,4,4,4,2,2,1,1,1,1,1
s6374,2,2,7,1,0,4.666666666666667,2,5,2,5,4,4,0,1,white,1,0,Bachelors degree,1,29,1,1,4,4,4,4,4,3,mf,bw,0,0,0,55,2020,11,19,0,0,0,0,0,2,2,2,2,2,4,1,1,7,7,5,4,5,2,2,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4
s6438,2,2,4.5,1,1.2,3.6666666666666665,5.5,2,3.4,4,7,6.25,0,1,multi,0,0,High school graduate,0,30,1,1,5,5,3,5,4,3,mm,bw,0,1,1,53,2020,11,25,1,3,0,0,2,3,3,3,4,4,1,1,4,3,6,5,3,3,5,6,1,1,1,1,1,1,1,2,2,2,2,2,4,4,4,7,7,7,7,7,6,5
s6499,2,4,6,1,5.8,3,7,1,6,5,7,7,0,NA,NA,NA,NA,NA,NA,21,1,1,2,5,2,4,3,3,mf,bw,0,0,0,55,2020,11,19,5,6,6,6,6,6,6,6,6,6,4,1,7,5,7,1,1,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,7,7,7,7,7,7,7
s6625,2,1,7,1,0,1,7,1,0,1,1,1,0,1,white,1,0,Graduate degree,1,12,1,1,5,5,5,5,5,5,mf,bw,0,0,0,53,2020,11,11,0,0,0,0,0,0,0,0,0,0,1,1,1,7,7,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
s3993,2,1,7,1,6,7,1,7,6,5,1,1,0,1,NA,NA,NA,Graduate degree,1,21,1,1,5,5,3,5,3,3,mm,bw,0,1,1,45,2020,11,17,6,6,6,6,6,6,6,6,6,6,1,1,1,7,7,7,7,7,1,1,1,1,1,1,1,1,7,7,7,7,7,7,5,5,5,1,1,1,1,1,1,1
s4033,2,4,4,4,0,4,4,4,6,4,4,4,0,0,black,0,1,Graduate degree,1,20,1,1,3,3,3,3,1,1,ff,bw,1,1,0,11,2021,1,19,0,0,0,0,0,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
s4035,2,4,4,4,2.6,5,4,3,3,3.3333333333333335,4,4,NA,NA,NA,NA,NA,NA,NA,4,0,0,4,5,3,4,5,4,mm,bw,0,1,1,43,2020,10,23,2,4,2,2,3,3,3,3,3,3,4,4,4,4,4,5,5,5,3,5,4,4,4,4,4,4,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4
s4075,2,1,7,1,1,4.666666666666667,3,5,3,4,4.666666666666667,6,0,NA,NA,NA,NA,Bachelors degree,1,13,1,1,4,4,3,4,3,1,mf,bw,0,1,1,34,2020,12,9,0,2,2,0,1,3,3,3,3,3,1,1,1,7,7,5,4,5,3,3,1,1,1,1,1,1,5,5,5,5,5,5,4,4,4,4,5,5,6,7,7,4
s4097,2,1,7,1,0,3.3333333333333335,6,1,3.2,3,3.3333333333333335,2.75,0,1,hispanic,0,0,Bachelors degree,1,17,1,1,3,4,1,4,3,1,ff,bw,0,1,1,26,2020,12,14,0,0,0,0,0,2,2,0,6,6,1,1,1,7,7,4,1,5,6,6,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,3,1,4,5,1
s4301,2,1,7,1,6,2.6666666666666665,4,4,6,4,5.666666666666667,4,NA,NA,NA,NA,NA,NA,NA,13,1,1,3,3,3,3,3,3,mm,bw,0,1,1,49,2020,10,27,6,6,6,6,6,6,6,6,6,6,1,1,1,7,7,4,1,3,4,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,7,1,7,7,1
s4360,2,4,2,2,6,4,4,4,5.4,4,6.666666666666667,6.75,NA,NA,NA,NA,NA,Graduate degree,1,18,1,1,4,4,4,4,3,3,ff,bw,0,1,1,50,2020,10,30,6,6,6,6,6,3,6,6,6,6,4,2,6,2,2,2,4,6,4,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,7,6,7,7,7,6,7
s4398,2,2,5,2,2.4,3,3,1,3.6,4,3.6666666666666665,6.25,0,1,white,1,0,Some college,0,3,0,0,5,5,3,3,5,3,ff,bw,0,1,1,56,2020,11,23,0,6,0,0,6,6,6,0,0,6,2,2,2,4,6,6,1,2,3,3,2,2,2,2,2,2,1,1,1,1,1,1,4,3,5,4,5,2,6,6,7,6
s4410,2,2,7,1,3.4,3,4,1,1.8,5,7,4,0,1,hispanic,0,0,Some college,0,25,1,1,4,5,3,5,3,2,ff,bw,0,1,1,26,2020,12,14,4,5,3,1,4,1,1,3,2,2,1,1,4,7,7,1,1,7,3,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,7,7,7,2,6,6,2
s4790,2,4,5,3,1.2,4.666666666666667,3.5,4.4,2.8,4.333333333333333,4.333333333333333,5,0,1,white,1,0,Bachelors degree,1,25,1,1,4,4,4,4,3,3,mf,bw,0,0,0,52,2020,10,29,0,2,0,0,4,2,4,0,2,6,4,4,4,5,5,5,5,4,3,4,3,3,3,3,3,3,3,4,4,4,5,5,5,5,3,4,5,4,5,5,5,5
s4897,2,1,4,1,6,4.333333333333333,3,1,6,3.3333333333333335,4,4,0,0,black,0,1,Associates degree,0,1,0,0,3,5,2,3,3,3,mf,ww,0,0,0,47,2020,11,2,6,6,6,6,6,6,6,6,6,6,1,1,1,4,4,4,5,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,4,4,4,4,4,4,4
s4946,2,1.3333333333333333,7,1,0.2,2.3333333333333335,7,1,4.6,5,4,7,NA,NA,hispanic,0,0,Associates degree,0,3,0,0,4,5,3,5,5,3,mf,bw,0,1,1,31,2020,12,11,0,1,0,0,0,0,5,6,6,6,1,1,2,7,7,1,1,5,7,7,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,4,4,7,7,7,7
s5163,2,4,3,4,0,3.6666666666666665,3.5,3,3,3,4.333333333333333,5,0,1,NA,NA,NA,Graduate degree,1,20,1,1,4,4,3,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,3,3,3,3,4,4,4,3,3,5,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,5,4,4,4,6,6,4
s5289,2,2,7,1,0.6,3,7,1,1.4,5,6.333333333333333,4,0,0,hispanic,0,0,Bachelors degree,1,3,0,0,3,3,3,3,3,3,mf,bw,0,0,0,11,2021,1,11,0,0,1,1,1,0,1,6,0,0,4,1,1,7,7,4,1,4,7,7,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,7,6,6,4,4,4,4
s5444,2,7,1,6,1.2,2,6,2,0,2,3.6666666666666665,5.75,0,1,black,0,1,Graduate degree,1,24,1,1,5,5,1,5,3,0,mm,bw,0,1,1,45,2020,11,17,0,3,0,0,3,0,0,0,0,0,7,7,7,1,1,2,2,2,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,4,4,3,5,6,7,5
s5656,2,1,6,1,4.8,3,5,1,4,4,4.666666666666667,5,0,1,hispanic,0,0,Associates degree,0,3,0,0,2,4,2,3,3,2,mm,bw,0,1,1,49,2020,10,27,0,6,6,6,6,4,4,4,4,4,1,1,1,6,6,3,3,3,5,5,1,1,1,1,1,1,3,1,1,1,1,1,4,4,4,4,6,4,5,5,5,5
s5669,2,4,4,4,3.4,4,4,4,6,3,4,4,0,NA,NA,NA,NA,NA,NA,3,0,0,4,5,4,5,3,2,mf,bw,0,1,1,50,2020,11,6,2,4,4,3,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4
s5847,2,1,7,1,0.8,4,2.5,4,5.8,3.6666666666666665,1,4.25,0,1,hispanic,0,0,Some college,0,5,0,0,3,5,1,3,3,3,mf,bw,0,1,1,31,2020,12,11,0,4,0,0,0,6,6,6,6,5,1,1,1,7,7,4,4,4,2,3,1,1,1,1,1,1,5,4,4,4,4,4,4,3,4,1,1,1,1,6,6,4
s5854,2,2.6666666666666665,4,1,3,2,4,1,2.6,3.6666666666666665,7,6,NA,NA,NA,NA,NA,NA,NA,22,1,1,4,4,4,4,4,4,mf,ww,0,0,0,9,2020,12,28,3,3,3,3,3,3,2,2,3,3,2,1,5,4,4,2,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,7,7,7,6,6,5,7
